event_id,race_id,attacker,target,event_start_time,event_start_lap,event_type,reason,gap_at_start_m,duration_s,cum_distance_diff_at_start_m,lapped_at_start,max_gap_jump_m,swap_by_distance,swap_by_driver_ahead,swap_time,swap_delay_s,swap_distance_delay_any_s,swap_ahead_delay_any_s,actual_swap_delay_s,pass_after_horizon,target_speed_at_start_kmh,closing_speed_at_start_kmh,green_at_start,target_retires_in_window,horizon_end,horizon_s_effective,audit_horizon_s,either_in_box_lap_at_start,either_pit_in_window,target_pit_before_outcome
china_2026_R_00011,china_2026_R,BEA,VER,2026-03-15 07:05:51.010,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,11.17194444444445,5.081,-11.171944444444307,False,4.95555555555552,True,True,2026-03-15 07:06:16.811,25.801,25.801,25.801,25.801,False,295.0,-22.92147324530929,True,False,2026-03-15 07:06:21.010,30.0,120.0,False,False,False
china_2026_R_00012,china_2026_R,SAI,LIN,2026-03-15 07:05:52.290,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,68.96444444444444,13.96,-68.96444444444478,False,11.866666666666617,True,True,2026-03-15 07:06:17.411,25.121,25.121,25.121,25.121,False,247.0,,True,False,2026-03-15 07:06:22.290,30.0,120.0,False,False,False
china_2026_R_00013,china_2026_R,COL,GAS,2026-03-15 07:05:52.290,2,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",97.54555555555567,10.921,-97.54555555555544,False,11.666666666666629,False,False,,,,,,False,146.0,114.38281674823271,True,False,2026-03-15 07:06:22.290,30.0,120.0,False,False,False
china_2026_R_00014,china_2026_R,OCO,COL,2026-03-15 07:05:53.771,2,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon; the pair did swap 76.4 s after t0, outside it",39.725277777777706,10.959,-39.60305555555624,False,10.455555555555634,False,False,,,76.4,76.4,76.4,True,186.0,,True,False,2026-03-15 07:06:23.771,30.0,120.0,False,False,False
china_2026_R_00015,china_2026_R,LIN,LAW,2026-03-15 07:05:53.771,2,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon; the pair did swap 104.9 s after t0, outside it",20.098333333333244,3.28,-21.544722222221935,False,2.3333333333333712,False,False,,,103.28,104.92,104.92,True,190.0,,True,False,2026-03-15 07:06:23.771,30.0,120.0,False,False,False
china_2026_R_00016,china_2026_R,HUL,BEA,2026-03-15 07:05:53.971,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,94.29833333333335,3.879,-94.29833333333318,False,11.519444444444389,True,True,2026-03-15 07:05:58.090,4.119,4.119,4.119,4.119,False,302.0,,True,False,2026-03-15 07:06:23.971,30.0,120.0,False,False,False
china_2026_R_00017,china_2026_R,BEA,SAI,2026-03-15 07:05:56.251,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,19.173611111110972,13.72,-19.173611111111313,False,5.777777777777601,True,True,2026-03-15 07:06:17.051,20.8,20.8,20.8,20.8,False,157.0,,True,False,2026-03-15 07:06:26.251,30.0,120.0,False,False,False
china_2026_R_00018,china_2026_R,ALO,RUS,2026-03-15 07:05:57.051,2,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",91.46222222222241,7.199,-91.40000000000055,False,17.155555555555566,False,False,,,,,,False,113.0,,True,False,2026-03-15 07:06:27.051,30.0,120.0,False,False,False
china_2026_R_00019,china_2026_R,VER,LAW,2026-03-15 07:05:57.331,2,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon; the pair did swap 49.3 s after t0, outside it",16.992222222221812,7.399,-18.43861111111073,False,3.0666666666667197,False,False,,,49.28,49.28,49.28,True,120.0,,True,False,2026-03-15 07:06:27.331,30.0,120.0,False,False,False
china_2026_R_00020,china_2026_R,BOT,ALO,2026-03-15 07:05:57.650,2,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon; the pair did swap 76.4 s after t0, outside it",29.66583333333358,9.081,-29.6899999999996,False,13.777777777777942,False,False,,,76.401,76.401,76.401,True,290.0,,True,False,2026-03-15 07:06:27.650,30.0,120.0,False,False,False
china_2026_R_00021,china_2026_R,LIN,VER,2026-03-15 07:05:58.090,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,10.041111111110922,8.16,-10.041111111110695,False,3.6000000000000227,True,True,2026-03-15 07:06:06.531,8.441,8.441,8.441,8.441,False,136.0,-32.36627140974953,True,False,2026-03-15 07:06:28.090,30.0,120.0,False,False,False
china_2026_R_00022,china_2026_R,STR,BEA,2026-03-15 07:05:58.090,2,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon; the pair did swap 60.5 s after t0, outside it",62.657222222222344,15.601,-61.87277777777763,False,4.555555555555429,False,False,,,60.48,60.48,60.48,True,144.0,,True,False,2026-03-15 07:06:28.090,30.0,120.0,False,False,False
china_2026_R_00023,china_2026_R,LIN,OCO,2026-03-15 07:06:06.531,2,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",20.552499999999327,7.8,-20.674722222222044,False,2.3213888888890324,False,False,,,,91.28,,False,137.0,,True,False,2026-03-15 07:06:36.531,30.0,120.0,False,False,False
china_2026_R_00024,china_2026_R,OCO,LAW,2026-03-15 07:06:10.531,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,39.136944444444225,3.8,-40.46111111111077,False,6.919166666666797,True,True,2026-03-15 07:06:14.731,4.2,4.2,4.2,4.2,False,266.0,,True,False,2026-03-15 07:06:40.531,30.0,120.0,False,False,False
china_2026_R_00025,china_2026_R,GAS,ALO,2026-03-15 07:06:13.451,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,11.837222222223318,5.199,-11.89944444444518,False,19.66666666666697,True,True,2026-03-15 07:06:18.890,5.439,5.439,5.439,5.439,False,287.0,,True,False,2026-03-15 07:06:43.451,30.0,120.0,False,False,False
china_2026_R_00026,china_2026_R,STR,VER,2026-03-15 07:06:16.811,2,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon; the pair did swap 57.0 s after t0, outside it",87.15138888888896,4.92,-86.36694444444493,False,9.86666666666656,False,False,,,57.0,57.0,57.0,True,107.0,,True,False,2026-03-15 07:06:46.811,30.0,120.0,False,False,False
china_2026_R_00027,china_2026_R,HUL,STR,2026-03-15 07:06:16.811,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,14.09333333333393,17.12,-14.877777777777737,False,16.2222222222224,True,True,2026-03-15 07:06:34.131,17.32,17.32,17.32,17.32,False,242.0,-96.00000000000138,True,False,2026-03-15 07:06:46.811,30.0,120.0,False,False,False
china_2026_R_00028,china_2026_R,LAW,COL,2026-03-15 07:06:18.890,2,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon; the pair did swap 50.7 s after t0, outside it",49.01027777777858,13.72,-47.56388888889069,False,13.965833333333194,False,False,,,50.681,50.681,50.681,True,182.0,,True,False,2026-03-15 07:06:48.890,30.0,120.0,False,False,False
china_2026_R_00029,china_2026_R,COL,ALO,2026-03-15 07:06:19.611,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,94.75750000000085,10.8,-94.81972222222339,False,10.199999999999818,True,True,2026-03-15 07:06:40.451,20.84,20.84,20.84,20.84,False,99.0,,True,False,2026-03-15 07:06:49.611,30.0,120.0,False,False,False
china_2026_R_00030,china_2026_R,VER,SAI,2026-03-15 07:06:22.051,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,27.071666666666033,3.559,-27.071666666665806,False,4.666666666666288,True,True,2026-03-15 07:06:35.371,13.32,13.32,13.32,13.32,False,207.0,,True,False,2026-03-15 07:06:52.051,30.0,120.0,False,False,False
china_2026_R_00031,china_2026_R,LIN,BOT,2026-03-15 07:06:22.371,2,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon; the pair did swap 36.6 s after t0, outside it",30.500277777777683,9.959,-30.538333333332957,False,9.333333333333258,False,False,,,36.64,36.64,36.64,True,150.0,,True,False,2026-03-15 07:06:52.371,30.0,120.0,False,False,False
china_2026_R_00032,china_2026_R,BOT,OCO,2026-03-15 07:06:22.691,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,12.941111111111013,9.639,-13.025277777778683,False,6.6666666666667425,True,True,2026-03-15 07:06:32.610,9.919,9.919,9.919,9.919,False,239.0,-66.9999999999996,True,False,2026-03-15 07:06:52.691,30.0,120.0,False,False,False
china_2026_R_00033,china_2026_R,ALO,GAS,2026-03-15 07:06:25.130,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,97.47722222221955,5.281,-97.41499999999724,False,8.622222222222263,True,True,2026-03-15 07:06:30.811,5.681,5.681,5.681,5.681,False,201.0,15.32380271622569,True,False,2026-03-15 07:06:55.130,30.0,120.0,False,False,False
china_2026_R_00034,china_2026_R,RUS,ANT,2026-03-15 07:06:28.531,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,30.38972222222128,5.6,-30.54416666666475,False,3.444444444444798,True,True,2026-03-15 07:06:43.971,15.44,15.44,15.44,15.44,False,122.0,,True,False,2026-03-15 07:06:58.531,30.0,120.0,False,False,False
china_2026_R_00035,china_2026_R,COL,GAS,2026-03-15 07:06:30.811,2,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",53.04027777777628,5.68,-53.04027777777628,False,7.599999999999909,False,False,,,,,,False,116.0,,True,False,2026-03-15 07:07:00.811,30.0,120.0,False,False,False
china_2026_R_00036,china_2026_R,BOT,COL,2026-03-15 07:06:32.811,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,57.08583333333263,6.52,-57.04777777777781,False,10.777777777777828,True,True,2026-03-15 07:06:47.571,14.76,14.76,14.76,14.76,False,128.0,,True,False,2026-03-15 07:07:02.811,30.0,120.0,False,False,False
china_2026_R_00037,china_2026_R,OCO,BOT,2026-03-15 07:06:34.131,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,11.533888888890488,5.68,-11.4497222222235,False,31.49277777777752,True,True,2026-03-15 07:06:40.091,5.96,5.96,5.96,5.96,False,221.0,-26.362919132148797,True,False,2026-03-15 07:07:04.131,30.0,120.0,False,False,False
china_2026_R_00038,china_2026_R,HUL,BEA,2026-03-15 07:06:34.131,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,92.37555555555537,13.12,-92.37555555555446,False,20.666666666666515,True,True,2026-03-15 07:06:55.651,21.52,21.52,21.52,21.52,False,158.0,,True,False,2026-03-15 07:07:04.131,30.0,120.0,False,False,False
china_2026_R_00039,china_2026_R,LEC,ANT,2026-03-15 07:06:34.451,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,50.15694444444853,3.919,-50.31138888889291,False,5.955555555555748,True,True,2026-03-15 07:06:44.131,9.68,9.68,9.68,9.68,False,246.0,,True,False,2026-03-15 07:07:04.451,30.0,120.0,False,False,False
china_2026_R_00040,china_2026_R,STR,HUL,2026-03-15 07:06:34.691,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,14.09444444444398,20.76,-13.3100000000004,False,6.488888888889051,True,True,2026-03-15 07:07:01.771,27.08,27.08,27.08,27.08,False,233.0,-70.71428571427985,True,False,2026-03-15 07:07:04.691,30.0,120.0,False,False,False
china_2026_R_00041,china_2026_R,BEA,SAI,2026-03-15 07:06:38.890,2,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon; the pair did swap 41.0 s after t0, outside it",11.670000000000982,6.64,-11.670000000000073,False,8.461111111111222,False,False,,,41.001,41.001,41.001,True,147.0,-15.773353751915355,True,False,2026-03-15 07:07:08.890,30.0,120.0,False,False,False
china_2026_R_00042,china_2026_R,LIN,VER,2026-03-15 07:06:38.890,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,44.179444444445835,5.441,-44.179444444445835,False,2.488888888888596,True,True,2026-03-15 07:06:57.171,18.281,18.281,18.281,18.281,False,119.0,,True,False,2026-03-15 07:07:08.890,30.0,120.0,False,False,False
china_2026_R_00043,china_2026_R,VER,BOT,2026-03-15 07:06:40.091,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,41.803333333332375,6.52,-41.841388888888105,False,8.533333333333758,True,True,2026-03-15 07:06:44.610,4.519,4.519,4.519,4.519,False,131.0,,True,False,2026-03-15 07:07:10.091,30.0,120.0,False,False,False
china_2026_R_00044,china_2026_R,LAW,ALO,2026-03-15 07:06:40.451,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,96.60194444444414,3.52,-95.21777777777788,False,5.5,True,True,2026-03-15 07:06:56.731,16.28,16.28,16.28,16.28,False,163.0,,True,False,2026-03-15 07:07:10.451,30.0,120.0,False,False,False
china_2026_R_00045,china_2026_R,SAI,LIN,2026-03-15 07:06:41.251,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,10.294444444441524,4.279,-10.294444444441979,False,5.91111111111104,True,True,2026-03-15 07:06:45.971,4.72,4.72,4.72,4.72,False,226.0,-15.687499999998524,True,False,2026-03-15 07:07:11.251,30.0,120.0,False,False,False
china_2026_R_00046,china_2026_R,RUS,HAM,2026-03-15 07:06:43.971,2,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",47.24027777777337,3.88,-47.31611111110578,False,6.222222222223081,False,False,,,,43.04,,False,122.0,,True,False,2026-03-15 07:07:13.971,30.0,120.0,False,False,False
china_2026_R_00047,china_2026_R,OCO,COL,2026-03-15 07:06:44.610,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,50.10555555555857,5.801,-49.983333333337214,False,5.866666666666788,True,True,2026-03-15 07:07:10.171,25.561,25.561,25.561,25.561,False,97.0,,True,False,2026-03-15 07:07:14.610,30.0,120.0,False,False,False
china_2026_R_00048,china_2026_R,LAW,OCO,2026-03-15 07:06:45.250,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,13.810555555553037,3.401,-12.486388888886722,False,4.122222222222263,True,True,2026-03-15 07:06:58.570,13.32,13.32,13.32,13.32,False,166.0,-55.249999999999204,True,False,2026-03-15 07:07:15.250,30.0,120.0,False,False,False
china_2026_R_00049,china_2026_R,GAS,ALO,2026-03-15 07:06:45.250,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,15.90611111111457,6.2,-15.968333333335977,False,20.22222222222217,True,True,2026-03-15 07:06:51.650,6.4,6.4,6.4,6.4,False,255.0,-148.00000000000375,True,False,2026-03-15 07:07:15.250,30.0,120.0,False,False,False
china_2026_R_00050,china_2026_R,LEC,RUS,2026-03-15 07:06:45.971,2,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",10.718055555559658,3.88,-10.718055555560568,False,27.5,False,False,,,,34.48,,False,143.0,-18.864673913044598,True,False,2026-03-15 07:07:15.971,30.0,120.0,False,False,False
china_2026_R_00051,china_2026_R,SAI,LAW,2026-03-15 07:06:46.611,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,39.319444444442524,4.64,-40.7658333333311,False,3.900000000000091,True,True,2026-03-15 07:07:13.811,27.2,27.2,27.2,27.2,False,91.0,,True,False,2026-03-15 07:07:16.611,30.0,120.0,False,False,False
china_2026_R_00052,china_2026_R,VER,OCO,2026-03-15 07:06:47.011,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,11.62027777777439,4.24,-11.742499999996653,False,4.3555555555558385,True,True,2026-03-15 07:06:48.091,1.08,1.08,1.08,1.08,False,95.0,,True,False,2026-03-15 07:07:17.011,30.0,120.0,False,False,False
china_2026_R_00053,china_2026_R,ALO,LEC,2026-03-15 07:06:47.251,2,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",46.448611111108676,4.199,-46.38638888888636,False,19.933333333333394,False,False,,,,,,False,105.0,,True,False,2026-03-15 07:07:17.251,30.0,120.0,False,False,False
china_2026_R_00054,china_2026_R,LAW,VER,2026-03-15 07:06:47.251,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,12.484444444445217,4.0,-11.038055555556639,False,6.777777777777828,True,True,2026-03-15 07:06:51.450,4.199,4.199,4.199,4.199,False,135.0,-55.000000000000284,True,False,2026-03-15 07:07:17.251,30.0,120.0,False,False,False
china_2026_R_00055,china_2026_R,HUL,LIN,2026-03-15 07:06:47.571,2,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon; the pair did swap 31.7 s after t0, outside it",46.05000000000018,9.16,-46.04999999999927,False,10.111111111110404,False,False,,,31.72,31.72,31.72,True,93.0,,True,False,2026-03-15 07:07:17.571,30.0,120.0,False,False,False
china_2026_R_00056,china_2026_R,SAI,VER,2026-03-15 07:06:51.450,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,50.41694444444329,4.001,-50.41694444444329,False,6.399999999999636,True,True,2026-03-15 07:06:55.651,4.201,4.201,4.201,4.201,False,91.0,,True,False,2026-03-15 07:07:21.450,30.0,120.0,False,False,False
china_2026_R_00057,china_2026_R,LIN,SAI,2026-03-15 07:06:54.371,2,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon; the pair did swap 37.1 s after t0, outside it",44.13111111111448,5.2,-44.13111111111357,False,10.266666666666424,False,False,,,37.12,34.32,37.12,True,138.0,,True,False,2026-03-15 07:07:24.371,30.0,120.0,False,False,False
china_2026_R_00058,china_2026_R,ANT,HAM,2026-03-15 07:06:56.051,2,UNCERTAIN,"only one of the two order-change signals fired (distance=False, driver_ahead=True)",99.66972222221648,7.24,-99.59111111110542,False,5.800000000001091,False,True,2026-03-15 07:07:19.451,23.4,,23.4,,False,310.0,24.500000000001183,True,False,2026-03-15 07:07:26.051,30.0,120.0,False,False,False
china_2026_R_00059,china_2026_R,HUL,VER,2026-03-15 07:06:57.171,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,46.27833333333456,3.6,-46.27833333333365,False,9.16666666666606,True,True,2026-03-15 07:07:14.771,17.6,17.6,17.6,17.6,False,91.0,,True,False,2026-03-15 07:07:27.171,30.0,120.0,False,False,False
china_2026_R_00060,china_2026_R,LAW,COL,2026-03-15 07:06:58.570,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,67.87194444444322,10.681,-66.42555555555555,False,14.66666666666697,True,True,2026-03-15 07:07:09.571,11.001,11.001,11.001,11.001,False,310.0,,True,False,2026-03-15 07:07:28.570,30.0,120.0,False,False,False
china_2026_R_00061,china_2026_R,BOT,LIN,2026-03-15 07:06:59.011,2,UNCERTAIN,"only one of the two order-change signals fired (distance=True, driver_ahead=False)",19.64305555555211,3.16,-19.604999999997744,False,13.611111111110858,True,False,2026-03-15 07:07:14.051,15.04,15.04,,,False,268.0,,True,False,2026-03-15 07:07:29.011,30.0,120.0,False,False,False
china_2026_R_00062,china_2026_R,OCO,LAW,2026-03-15 07:06:59.811,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,10.537777777779866,12.56,-11.861944444446635,False,12.555555555553838,True,True,2026-03-15 07:07:12.651,12.84,12.84,12.84,12.84,False,309.0,-24.135374697826126,True,False,2026-03-15 07:07:29.811,30.0,120.0,False,False,False
china_2026_R_00063,china_2026_R,ALO,LIN,2026-03-15 07:07:03.051,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,11.382777777773754,10.76,-11.320555555552346,False,12.266666666666424,True,True,2026-03-15 07:07:14.051,11.0,11.0,11.0,11.0,False,330.0,-55.333333333330756,True,False,2026-03-15 07:07:33.051,30.0,120.0,False,False,False
china_2026_R_00064,china_2026_R,COL,LEC,2026-03-15 07:07:07.291,2,UNCERTAIN,"only one of the two order-change signals fired (distance=True, driver_ahead=False)",78.02194444444285,5.36,-78.02194444444285,False,46.534999999999854,True,False,2026-03-15 07:07:34.571,27.28,27.28,,,False,66.0,252.12085670576278,True,False,2026-03-15 07:07:37.291,30.0,120.0,False,False,False
china_2026_R_00065,china_2026_R,HUL,STR,2026-03-15 07:07:07.571,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,37.125277777780866,9.44,-37.909722222226264,False,12.266666666666424,True,True,2026-03-15 07:07:17.291,9.72,9.72,9.72,9.72,False,320.0,,True,False,2026-03-15 07:07:37.571,30.0,120.0,False,False,False
china_2026_R_00066,china_2026_R,BOT,ALO,2026-03-15 07:07:07.851,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,82.25833333333321,5.96,-82.28250000000116,False,12.088888888889414,True,True,2026-03-15 07:07:14.051,6.2,6.2,6.2,6.2,False,321.0,,True,False,2026-03-15 07:07:37.851,30.0,120.0,False,False,False
china_2026_R_00067,china_2026_R,STR,BEA,2026-03-15 07:07:09.251,2,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",10.341388888886286,6.64,-9.556944444440887,False,14.00000000000091,False,False,,,,,,False,340.0,-21.285714285715386,True,False,2026-03-15 07:07:39.251,30.0,120.0,False,False,False
china_2026_R_00068,china_2026_R,ANT,RUS,2026-03-15 07:07:09.571,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,96.5508333333346,3.8,-96.39638888889021,False,12.47555555555482,True,True,2026-03-15 07:07:13.611,4.04,4.04,4.04,4.04,False,111.0,78.99999999999636,True,False,2026-03-15 07:07:39.571,30.0,120.0,False,False,False
china_2026_R_00069,china_2026_R,ALO,BOT,2026-03-15 07:07:14.251,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,11.867222222225791,12.08,-11.843055555558749,False,10.66666666666788,True,True,2026-03-15 07:07:18.971,4.72,4.72,4.72,4.72,False,335.0,-119.99999999998909,True,False,2026-03-15 07:07:44.251,30.0,120.0,False,False,False
china_2026_R_00070,china_2026_R,RUS,ANT,2026-03-15 07:07:14.451,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,11.716944444441651,5.44,-11.87138888888694,False,25.744444444445435,True,True,2026-03-15 07:07:27.011,12.56,12.56,14.92,14.92,False,154.0,-42.999999999997925,True,False,2026-03-15 07:07:44.451,30.0,120.0,False,False,False
china_2026_R_00071,china_2026_R,SAI,RUS,2026-03-15 07:07:15.011,2,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,60.97194444444813,3.96,-60.97194444444722,False,25.777777777776464,True,True,2026-03-15 07:07:16.091,1.08,1.08,1.08,1.08,False,111.0,,True,False,2026-03-15 07:07:45.011,30.0,120.0,False,False,False
china_2026_R_00072,china_2026_R,STR,ALO,2026-03-15 07:07:16.491,2,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon; the pair did swap 99.2 s after t0, outside it",66.70666666665966,5.48,-65.98444444443885,False,16.799999999999272,False,False,,,99.16,43.2,99.16,True,65.0,,True,False,2026-03-15 07:07:46.491,30.0,120.0,False,False,False
china_2026_R_00073,china_2026_R,HAM,ANT,2026-03-15 07:07:19.451,3,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon; the pair did swap 63.4 s after t0, outside it",41.228611111111114,7.36,-40.9375,False,3.8222222222221944,False,False,,,63.4,63.4,63.4,True,270.0,,True,False,2026-03-15 07:07:49.451,30.0,120.0,False,False,False
