event_id,race_id,year,circuit,attacker,target,target_number,event_start_time,event_end_time,event_duration_s,in_band_duration_s,horizon_end_time,horizon_s_effective,event_start_lap,n_samples_in_episode,gap_at_start_m,gap_at_start_s_crude_audit,gap_min_in_episode_m,attacker_speed_at_start_kmh,target_speed_same_time_kmh_audit,relative_speed_same_time_kmh_audit,closing_speed_v1_kmh_audit,closing_speed_v1_window_s_audit,closing_speed_v1_available_audit,attacker_position,target_position,track_distance_at_start_m,zone_id,distance_to_next_corner_m,distance_to_next_straight_m,compound,tyre_age,stint,EstimatedEnergyIndex,LookaheadDeployProxy,LookaheadHarvestProxy,LookaheadCoveredM,lookahead_truncated,TrackStatus,freeze_flag,event_type,overtake_success,actual_swap_delay_s,pass_after_horizon,attacker_PositionChange_audit,target_speed_at_attacker_position_kmh,relative_speed_same_position_kmh,spatial_time_gap_s,spatial_alignment_ok,spatial_alignment_lag_raw_s,closing_speed_at_start_kmh,closing_speed_n_samples,closing_speed_available,closing_speed_window_s,zone_type,track_position_frac,circuit_length_m,corner_count,longest_straight_m,n_long_straights_over_500m,pair_id,cluster_id,reciprocal_event_id,window_crosses_start_finish,detector_version
miami_2026_R_00001,miami_2026_R,2026,Miami Grand Prix,ANT,LEC,16,2026-05-03 17:05:40.709,2026-05-03 17:06:12.468,31.759,31.759,2026-05-03 17:06:10.709,30.0,2,117,88.03055555555557,1.1440794223826716,35.04194444444448,277.0,279.0,-2.0,16.25715773034997,1.921,True,2.0,1.0,55.715555555555554,straight_01,282.97904958106693,549.1793393129893,MEDIUM,2.0,1.0,0.9414294424308518,14927.984311072594,101089.57014082988,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,274.0,3.0,1.143394,True,1.143394,-2.5053833240577905,12,True,3.0,straight,0.010198398344631387,5463.167222222221,19,1137.363922138832,1,miami_2026_R|ANT|LEC,miami_2026_R|L2|miami_2026_R|ANT|LEC,,False,v4_t0_anchored_30s_horizon
miami_2026_R_00002,miami_2026_R,2026,Miami Grand Prix,NOR,ANT,12,2026-05-03 17:05:41.149,2026-05-03 17:09:22.869,221.72,221.72,2026-05-03 17:06:11.149,30.0,2,801,66.87777777777777,0.8660431654676258,10.050833333340961,278.0,279.0,-1.0,-14.844106463881483,1.841,True,3.0,2.0,22.871111111111105,straight_01,315.8234940255114,582.0237837574338,MEDIUM,2.0,1.0,0.9303229081208529,16924.275135628395,101209.15265425609,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,,,,False,,-40.53795226705988,12,True,3.0,straight,0.004186419741661862,5463.167222222221,19,1137.363922138832,1,miami_2026_R|ANT|NOR,miami_2026_R|L2|miami_2026_R|ANT|NOR,,False,v4_t0_anchored_30s_horizon
miami_2026_R_00003,miami_2026_R,2026,Miami Grand Prix,PIA,NOR,1,2026-05-03 17:05:42.149,2026-05-03 17:07:13.309,91.16,91.16,2026-05-03 17:06:12.149,30.0,2,335,47.13083333333334,0.6192372262773723,20.793888888888773,274.0,283.0,-9.0,-70.96988636363889,1.76,True,4.0,3.0,53.84972222222221,straight_01,284.8448829144003,551.0451726463226,MEDIUM,2.0,1.0,0.9410665658336522,15034.520318528519,101096.25921070766,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,279.7929359430605,-5.792935943060513,0.601412,True,0.601412,8.328334134874138,11,True,3.0,straight,0.009856868741484004,5463.167222222221,19,1137.363922138832,1,miami_2026_R|NOR|PIA,miami_2026_R|L2|miami_2026_R|NOR|PIA,,False,v4_t0_anchored_30s_horizon
miami_2026_R_00004,miami_2026_R,2026,Miami Grand Prix,RUS,PIA,81,2026-05-03 17:05:42.469,2026-05-03 17:07:20.589,98.12,94.28,2026-05-03 17:06:12.469,30.0,2,323,43.80055555555555,0.599551330798479,10.231666666664296,263.0,276.0,-13.0,44.27954545456301,1.76,True,5.0,4.0,34.670277777777784,straight_01,304.02432735884474,570.2246170907671,MEDIUM,2.0,1.0,0.9436533783076245,16191.92561499208,101165.9629056202,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,106.12,True,0.0,271.9000608272506,-8.900060827250627,0.571992,True,0.571992,-36.30143203733128,11,True,3.0,straight,0.006346186445977971,5463.167222222221,19,1137.363922138832,1,miami_2026_R|PIA|RUS,miami_2026_R|L2|miami_2026_R|PIA|RUS,,False,v4_t0_anchored_30s_horizon
miami_2026_R_00005,miami_2026_R,2026,Miami Grand Prix,HAM,RUS,63,2026-05-03 17:05:44.309,2026-05-03 17:06:19.389,35.08,35.08,2026-05-03 17:06:14.309,30.0,2,131,99.92416666666668,1.179432786885246,17.610277777777753,305.0,280.0,25.0,-17.337499999997544,1.8399999999999999,True,6.0,5.0,74.32666666666668,straight_01,264.3679384699558,530.5682282018781,MEDIUM,2.0,1.0,0.9304160248665975,13865.32054755515,101022.84873517079,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,266.3145450367647,38.685454963235316,1.303224,True,1.303224,14.1606618111732,11,True,3.0,straight,0.013605050631496732,5463.167222222221,19,1137.363922138832,1,miami_2026_R|HAM|RUS,miami_2026_R|L2|miami_2026_R|HAM|RUS,,False,v4_t0_anchored_30s_horizon
miami_2026_R_00006,miami_2026_R,2026,Miami Grand Prix,COL,HAM,44,2026-05-03 17:05:44.509,2026-05-03 17:06:19.909,35.4,35.4,2026-05-03 17:06:14.509,30.0,2,132,75.55333333333334,1.0263849056603773,27.81083333333339,265.0,308.0,-43.0,-81.26755319149498,1.88,True,7.0,6.0,15.82222222222222,straight_01,322.8723829144003,589.0726726463226,MEDIUM,2.0,1.0,0.9448340664033843,17361.78488056488,101234.95445432163,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,296.1312,-31.13119999999998,0.89792,True,0.89792,-36.930117891817765,11,True,3.0,straight,0.0028961628994007443,5463.167222222221,19,1137.363922138832,1,miami_2026_R|COL|HAM,miami_2026_R|L2|miami_2026_R|COL|HAM,,False,v4_t0_anchored_30s_horizon
miami_2026_R_00007,miami_2026_R,2026,Miami Grand Prix,LAW,COL,43,2026-05-03 17:05:45.988,2026-05-03 17:05:59.629,13.641,13.641,2026-05-03 17:06:15.988,30.0,2,45,97.63166666666666,1.351823076923077,44.172222222222274,260.0,275.0,-15.0,-53.71899946780914,1.879,True,9.0,7.0,29.59194444444444,straight_01,309.10266069217806,575.3029504241003,MEDIUM,2.0,1.0,0.9432171718434154,16507.127110772693,101184.5516709417,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,1.0,265.93646805455853,-5.9364680545585315,1.292642,True,1.292642,-2.64443211456793,11,True,3.0,straight,0.005416627981672414,5463.167222222221,19,1137.363922138832,1,miami_2026_R|COL|LAW,miami_2026_R|L2|miami_2026_R|COL|LAW,,False,v4_t0_anchored_30s_horizon
miami_2026_R_00008,miami_2026_R,2026,Miami Grand Prix,OCO,SAI,55,2026-05-03 17:05:48.709,2026-05-03 17:06:05.908,17.199,17.199,2026-05-03 17:06:18.709,30.0,2,22,13.209166666666661,0.15798338870431886,10.18083333333368,301.0,258.0,43.0,9.185937500005583,1.92,True,14.0,12.0,39.19222222222221,straight_01,299.5023829144003,565.7026726463226,MEDIUM,2.0,1.0,0.9419852235219031,15911.258010254493,101149.41074991139,400.0,False,1,False,ON_TRACK_PASS,1.0,1.8,False,1.0,255.7079457364341,45.29205426356589,0.183364,True,0.183364,31.73167938116301,9,True,3.0,straight,0.007173901260573206,5463.167222222221,19,1137.363922138832,1,miami_2026_R|OCO|SAI,miami_2026_R|L2|miami_2026_R|OCO|SAI,,False,v4_t0_anchored_30s_horizon
miami_2026_R_00009,miami_2026_R,2026,Miami Grand Prix,BEA,OCO,31,2026-05-03 17:05:49.149,2026-05-03 17:06:05.908,16.759,14.92,2026-05-03 17:06:19.149,30.0,2,36,21.859166666666667,0.258858552631579,10.116944444444414,304.0,307.0,-3.0,,,False,13.0,14.0,54.80972222222222,straight_01,283.8848829144003,550.0851726463226,MEDIUM,2.0,1.0,0.9405345712898641,14979.705901114843,101092.81758118591,400.0,False,1,False,ON_TRACK_PASS,1.0,17.0,False,-1.0,303.49732010660347,0.5026798933965324,0.256863,True,0.256863,-11.402756846543602,9,True,3.0,straight,0.010032590984818433,5463.167222222221,19,1137.363922138832,1,miami_2026_R|BEA|OCO,miami_2026_R|L2|miami_2026_R|BEA|OCO,miami_2026_R_00024,False,v4_t0_anchored_30s_horizon
miami_2026_R_00010,miami_2026_R,2026,Miami Grand Prix,LIN,BEA,87,2026-05-03 17:05:49.749,2026-05-03 17:06:05.908,16.159,16.159,2026-05-03 17:06:19.749,30.0,2,49,69.96388888888887,0.8899999999999998,10.273611111111052,283.0,311.0,-28.0,-40.877551020410365,1.96,True,15.0,13.0,36.294999999999995,straight_01,302.3996051366225,568.5998948685449,MEDIUM,2.0,1.0,0.9434527908582993,16091.082515286316,101160.01576152408,400.00000000000006,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,84.72,True,0.0,301.0101824162679,-18.010182416267924,0.819253,True,0.819253,-28.41362603473558,10,True,3.0,straight,0.006643582106065661,5463.167222222221,19,1137.363922138832,1,miami_2026_R|BEA|LIN,miami_2026_R|L2|miami_2026_R|BEA|LIN,,False,v4_t0_anchored_30s_horizon
