Driver,LapNumber,Date,SessionTime,Distance,Speed,Throttle,Brake,tau,SpeedMSSmoothed,AccelerationMS2,DecelerationMS2,DeltaTimeSeconds,DeltaTimeValid,DeltaTimeGap,SampleValid,DeployProxy,HarvestProxy,LiftDecelProxy,HarvestGate,freeze_flag,yellow_flag,IsAccurate,TrackStatus,InLapWindow,EstimatedEnergyIndex
NOR,5,2026-03-08 04:09:56.333,0 days 01:08:49.710000,1925.314166666667,206.0,100.0,False,1.0,57.22222222222222,9.722222222222214,0.0,0.2,True,False,True,57.22222222222222,0.0,0.0,False,False,False,True,1,True,0.999588163229169
NOR,5,2026-03-08 04:09:56.493,0 days 01:08:49.870000,1934.6475,210.0,100.0,False,1.0,58.33333333333333,6.94444444444442,0.0,0.16,True,False,True,58.33333333333333,0.0,0.0,False,False,False,True,1,True,0.9995151536208061
NOR,5,2026-03-08 04:09:56.653,0 days 01:08:50.030000,1944.0697222222225,212.0,100.0,False,1.0,58.888888888888886,3.472222222222232,0.0,0.16,True,False,True,58.888888888888886,0.0,0.0,False,False,False,True,1,True,0.9994414486828398
NOR,5,2026-03-08 04:09:56.813,0 days 01:08:50.190000,1953.7586111111111,218.0,100.0,False,1.0,60.55555555555556,10.416666666666696,0.0,0.16,True,False,True,60.55555555555556,0.0,0.0,False,False,False,True,1,True,0.9993656577560631
NOR,5,2026-03-08 04:09:57.172,0 days 01:08:50.549000,1976.595,229.0,100.0,False,1.0,63.61111111111111,8.511296812132452,0.0,0.359,True,False,True,63.61111111111111,0.0,0.0,False,False,False,True,1,True,0.9991870210622202
NOR,5,2026-03-08 04:09:57.532,0 days 01:08:50.909000,2000.495,239.0,100.0,False,1.0,66.38888888888889,7.716049382716052,0.0,0.36,True,False,True,66.38888888888889,0.0,0.0,False,False,False,True,1,True,0.999000064315091
NOR,5,2026-03-08 04:09:57.812,0 days 01:08:51.189000,2019.6283333333333,246.0,100.0,False,1.0,68.33333333333333,6.944444444444438,0.0,0.28,True,False,True,68.33333333333333,0.0,0.0,False,False,False,True,1,True,0.9988503946179471
NOR,5,2026-03-08 04:09:57.972,0 days 01:08:51.349000,2030.5616666666665,246.0,100.0,False,1.0,68.33333333333333,0.0,-0.0,0.16,True,False,True,68.33333333333333,0.0,0.0,False,False,False,True,1,True,0.998764869076722
NOR,5,2026-03-08 04:09:58.333,0 days 01:08:51.710000,2056.1325,255.0,100.0,False,1.0,70.83333333333333,6.9252077562326875,0.0,0.361,True,False,True,70.83333333333333,0.0,0.0,False,False,False,True,1,True,0.9985648423059529
NOR,5,2026-03-08 04:09:58.573,0 days 01:08:51.950000,2073.3325,258.0,100.0,False,1.0,71.66666666666667,3.472222222222262,0.0,0.24,True,False,True,71.66666666666667,0.0,0.0,False,False,False,True,1,True,0.9984302960276842
NOR,5,2026-03-08 04:09:59.013,0 days 01:08:52.390000,2105.721388888889,265.0,100.0,False,1.0,73.61111111111111,4.419191919191916,0.0,0.44,True,False,True,73.61111111111111,0.0,0.0,False,False,False,True,1,True,0.9981769353034249
NOR,5,2026-03-08 04:09:59.373,0 days 01:08:52.750000,2132.621388888889,269.0,100.0,False,1.0,74.72222222222221,3.086419753086389,0.0,0.36,True,False,True,74.72222222222221,0.0,0.0,False,False,False,True,1,True,0.997966511182179
NOR,5,2026-03-08 04:09:59.613,0 days 01:08:52.990000,2150.6880555555554,271.0,100.0,False,1.0,75.27777777777777,2.3148148148148215,0.0,0.24,True,False,True,75.27777777777777,0.0,0.0,False,False,False,True,1,True,0.9978251854402767
NOR,5,2026-03-08 04:09:59.893,0 days 01:08:53.270000,2172.2325,277.0,100.0,False,1.0,76.94444444444444,5.9523809523809685,0.0,0.28,True,False,True,76.94444444444444,0.0,0.0,False,False,False,True,1,True,0.997656654927639
NOR,5,2026-03-08 04:10:00.173,0 days 01:08:53.550000,2193.9325000000003,279.0,100.0,False,1.0,76.94444444444444,0.0,-0.0,0.28,True,False,True,76.94444444444444,0.0,0.0,False,False,False,True,1,True,0.9974881244150013
NOR,5,2026-03-08 04:10:00.413,0 days 01:08:53.790000,2206.5325000000003,189.0,0.0,False,0.0,77.5,2.3148148148148215,0.0,0.24,True,False,True,0.0,0.0,0.0,False,False,False,True,1,True,0.9974881244150013
NOR,5,2026-03-08 04:10:00.573,0 days 01:08:53.950000,2219.021388888889,281.0,0.0,False,0.0,78.05555555555556,3.472222222222232,0.0,0.16,True,False,True,0.0,0.0,0.0,False,False,False,True,1,True,0.9974881244150013
NOR,5,2026-03-08 04:10:00.813,0 days 01:08:54.190000,2237.7547222222224,281.0,100.0,False,1.0,78.05555555555556,0.0,-0.0,0.24,True,False,True,78.05555555555556,0.0,0.0,False,False,False,True,1,True,0.997341583701073
NOR,5,2026-03-08 04:10:01.053,0 days 01:08:54.430000,2256.9547222222227,288.0,100.0,False,1.0,80.0,8.101851851851846,0.0,0.24,True,False,True,80.0,0.0,0.0,False,False,False,True,1,True,0.9971913925067265
NOR,5,2026-03-08 04:10:01.253,0 days 01:08:54.630000,2273.1769444444444,292.0,100.0,False,1.0,81.11111111111111,5.555555555555571,0.0,0.2,True,False,True,81.11111111111111,0.0,0.0,False,False,False,True,1,True,0.9970644948540958
NOR,5,2026-03-08 04:10:01.613,0 days 01:08:54.990000,2302.6769444444444,295.0,100.0,False,1.0,81.94444444444444,2.3148148148148016,0.0,0.36,True,False,True,81.94444444444444,0.0,0.0,False,False,False,True,1,True,0.9968337323419488
NOR,5,2026-03-08 04:10:01.853,0 days 01:08:55.230000,2322.543611111111,298.0,100.0,False,1.0,82.77777777777777,3.472222222222203,0.0,0.24,True,False,True,82.77777777777777,0.0,0.0,False,False,False,True,1,True,0.9966783261755764
NOR,5,2026-03-08 04:10:02.053,0 days 01:08:55.430000,2339.265833333334,301.0,100.0,False,1.0,83.61111111111111,4.166666666666714,0.0,0.2,True,False,True,83.61111111111111,0.0,0.0,False,False,False,True,1,True,0.9965475172939262
NOR,5,2026-03-08 04:10:02.293,0 days 01:08:55.670000,2359.599166666667,305.0,100.0,False,1.0,84.72222222222221,4.629629629629584,0.0,0.24,True,False,True,84.72222222222221,0.0,0.0,False,False,False,True,1,True,0.9963884606471357
NOR,5,2026-03-08 04:10:02.613,0 days 01:08:55.990000,2386.9769444444446,308.0,100.0,False,1.0,85.55555555555556,2.6041666666666963,0.0,0.32,True,False,True,85.55555555555556,0.0,0.0,False,False,False,True,1,True,0.9961742991292712
NOR,5,2026-03-08 04:10:02.853,0 days 01:08:56.230000,2407.710277777778,311.0,100.0,False,1.0,86.38888888888889,3.472222222222203,0.0,0.24,True,False,True,86.38888888888889,0.0,0.0,False,False,False,True,1,True,0.9960121134992651
NOR,5,2026-03-08 04:10:03.013,0 days 01:08:56.390000,2421.6213888888897,313.0,100.0,False,1.0,86.94444444444444,3.472222222222232,0.0,0.16,True,False,True,86.94444444444444,0.0,0.0,False,False,False,True,1,True,0.9959032944163243
NOR,5,2026-03-08 04:10:03.293,0 days 01:08:56.670000,2446.121388888889,315.0,100.0,False,1.0,87.5,1.9841269841269895,0.0,0.28,True,False,True,87.5,0.0,0.0,False,False,False,True,1,True,0.9957116441943717
NOR,5,2026-03-08 04:10:03.612,0 days 01:08:56.989000,2474.299722222223,318.0,100.0,False,1.0,88.33333333333333,2.61233019853708,0.0,0.319,True,False,True,88.33333333333333,0.0,0.0,False,False,False,True,1,True,0.9954912203642662
NOR,5,2026-03-08 04:10:03.932,0 days 01:08:57.309000,2502.6552777777783,319.0,100.0,False,1.0,88.33333333333333,0.0,-0.0,0.32,True,False,True,88.33333333333333,0.0,0.0,False,False,False,True,1,True,0.9952701055503672
NOR,5,2026-03-08 04:10:04.132,0 days 01:08:57.509000,2520.2663888888897,317.0,100.0,False,1.0,88.61111111111111,1.3888888888889284,0.0,0.2,True,False,True,88.61111111111111,0.0,0.0,False,False,False,True,1,True,0.9951314742106782
NOR,5,2026-03-08 04:10:04.412,0 days 01:08:57.789000,2545.3108333333334,322.0,100.0,False,1.0,89.44444444444444,2.976190476190459,0.0,0.28,True,False,True,89.44444444444444,0.0,0.0,False,False,False,True,1,True,0.9949355650949044
NOR,5,2026-03-08 04:10:04.652,0 days 01:08:58.029000,2566.910833333334,324.0,100.0,False,1.0,90.0,2.3148148148148215,0.0,0.24,True,False,True,90.0,0.0,0.0,False,False,False,True,1,True,0.9947666000012646
NOR,5,2026-03-08 04:10:04.893,0 days 01:08:58.270000,2588.600833333334,324.0,100.0,False,1.0,90.0,0.0,-0.0,0.241,True,False,True,90.0,0.0,0.0,False,False,False,True,1,True,0.9945969308864013
NOR,5,2026-03-08 04:10:05.053,0 days 01:08:58.430000,2603.0452777777787,325.0,100.0,False,1.0,90.27777777777777,1.7361111111110716,0.0,0.16,True,False,True,90.27777777777777,0.0,0.0,False,False,False,True,1,True,0.9944839398258397
NOR,5,2026-03-08 04:10:05.333,0 days 01:08:58.710000,2628.478611111112,327.0,100.0,False,1.0,90.83333333333333,1.9841269841269895,0.0,0.28,True,False,True,90.27777777777777,0.0,0.0,False,False,False,True,1,True,0.9942862054698569
NOR,5,2026-03-08 04:10:05.693,0 days 01:08:59.070000,2661.278611111112,328.0,100.0,False,1.0,91.11111111111111,0.7716049382716269,0.0,0.36,True,False,True,90.27777777777777,0.0,0.0,False,False,False,True,1,True,0.9940319755835934
NOR,5,2026-03-08 04:10:05.933,0 days 01:08:59.310000,2683.2119444444447,329.0,100.0,False,1.0,91.38888888888889,1.1574074074073812,0.0,0.24,True,False,True,90.27777777777777,0.0,0.0,False,False,False,True,1,True,0.993862488992751
NOR,5,2026-03-08 04:10:06.413,0 days 01:08:59.790000,2727.078611111112,329.0,100.0,False,1.0,91.38888888888889,0.0,-0.0,0.48,True,False,True,90.27777777777777,0.0,0.0,False,False,False,True,1,True,0.9935235158110662
NOR,5,2026-03-08 04:10:06.573,0 days 01:08:59.950000,2741.6563888888895,328.0,100.0,False,1.0,91.38888888888889,0.0,-0.0,0.16,True,False,True,90.27777777777777,0.0,0.0,False,False,False,True,1,True,0.9934105247505046
NOR,5,2026-03-08 04:10:06.773,0 days 01:09:00.150000,2759.9341666666674,329.0,100.0,False,1.0,91.38888888888889,0.0,-0.0,0.2,True,False,True,90.27777777777777,0.0,0.0,False,False,False,True,1,True,0.9932692859248027
NOR,5,2026-03-08 04:10:06.933,0 days 01:09:00.310000,2774.556388888889,329.0,100.0,False,1.0,91.38888888888889,0.0,-0.0,0.16,True,False,True,90.27777777777777,0.0,0.0,False,False,False,True,1,True,0.9931562948642411
NOR,5,2026-03-08 04:10:07.253,0 days 01:09:00.630000,2803.7119444444447,328.0,100.0,False,1.0,91.11111111111111,-0.8680555555555358,0.8680555555555358,0.32,True,False,True,90.27777777777777,0.0,79.08950617283772,False,False,False,True,1,True,0.9929303127431179
NOR,5,2026-03-08 04:10:07.453,0 days 01:09:00.830000,2821.9341666666674,328.0,100.0,False,1.0,91.11111111111111,0.0,-0.0,0.2,True,False,True,90.27777777777777,0.0,0.0,False,False,False,True,1,True,0.992789073917416
NOR,5,2026-03-08 04:10:07.773,0 days 01:09:01.150000,2851.000833333334,327.0,100.0,False,1.0,90.83333333333333,-0.8680555555555802,0.8680555555555802,0.32,True,False,True,90.27777777777777,0.0,78.84837962963186,False,False,False,True,1,True,0.9925630917962929
NOR,5,2026-03-08 04:10:07.973,0 days 01:09:01.350000,2869.1675,327.0,100.0,False,1.0,90.83333333333333,0.0,-0.0,0.2,True,False,True,90.27777777777777,0.0,0.0,False,False,False,True,1,True,0.9924218529705909
NOR,5,2026-03-08 04:10:08.253,0 days 01:09:01.630000,2894.523055555556,326.0,100.0,False,1.0,90.55555555555556,-0.9920634920634694,0.9920634920634694,0.28,True,False,True,90.27777777777777,0.0,89.83686067019195,False,False,False,True,1,True,0.9922241186146081
NOR,5,2026-03-08 04:10:08.413,0 days 01:09:01.790000,2909.011944444445,326.0,100.0,False,1.0,90.55555555555556,0.0,-0.0,0.16,True,False,True,90.27777777777777,0.0,0.0,False,False,False,True,1,True,0.9921111275540465
NOR,5,2026-03-08 04:10:08.573,0 days 01:09:01.950000,2923.4563888888893,325.0,100.0,False,1.0,90.27777777777777,-1.7361111111111605,1.7361111111111605,0.16,True,False,True,90.27777777777777,0.0,156.7322530864242,False,False,False,True,1,True,0.9919981364934849
NOR,5,2026-03-08 04:10:08.853,0 days 01:09:02.230000,2948.6563888888895,324.0,100.0,False,1.0,90.0,-0.9920634920634694,0.9920634920634694,0.28,True,False,True,90.0,0.0,89.28571428571225,False,False,False,True,1,True,0.9918010105509052
NOR,5,2026-03-08 04:10:09.133,0 days 01:09:02.510000,2973.623055555556,321.0,100.0,False,1.0,89.16666666666667,-2.976190476190459,2.976190476190459,0.28,True,False,True,89.16666666666667,0.0,265.3769841269826,False,False,False,True,1,True,0.9916057098485345
NOR,5,2026-03-08 04:10:09.533,0 days 01:09:02.910000,3008.9563888888893,318.0,100.0,False,1.0,88.33333333333333,-2.083333333333357,2.083333333333357,0.4,True,False,True,88.33333333333333,0.0,184.02777777777985,False,False,False,True,1,True,0.9913293163311607
NOR,5,2026-03-08 04:10:09.733,0 days 01:09:03.110000,3026.511944444445,316.0,100.0,False,1.0,87.77777777777777,-2.7777777777777857,2.7777777777777857,0.2,True,False,True,87.77777777777777,0.0,243.82716049382785,False,False,False,True,1,True,0.9911919887344782
NOR,5,2026-03-08 04:10:10.133,0 days 01:09:03.510000,3060.845277777778,309.0,1.0,False,0.01,85.83333333333333,-4.861111111111107,4.861111111111107,0.4,True,False,True,0.8583333333333333,0.0,417.24537037037,False,False,False,True,1,True,0.9911893030238849
NOR,5,2026-03-08 04:10:10.812,0 days 01:09:04.189000,3116.8627777777783,297.0,0.0,False,0.0,82.5,-4.909180166912118,4.909180166912118,0.679,True,False,True,0.0,0.0,405.00736377024975,False,False,False,True,1,True,0.9911893030238849
NOR,5,2026-03-08 04:10:10.972,0 days 01:09:04.349000,3129.929444444445,294.0,0.0,False,0.0,81.66666666666667,-5.208333333333304,5.208333333333304,0.16,True,False,True,0.0,0.0,425.34722222221984,False,False,False,True,1,True,0.9911893030238849
NOR,5,2026-03-08 04:10:11.132,0 days 01:09:04.509000,3142.818333333334,290.0,0.0,False,0.0,80.55555555555556,-6.944444444444464,6.944444444444464,0.16,True,False,True,0.0,0.0,559.4135802469152,False,False,False,True,1,True,0.9911893030238849
NOR,5,2026-03-08 04:10:11.293,0 days 01:09:04.670000,3155.4747222222227,283.0,0.0,False,0.0,78.61111111111111,-12.077294685990328,12.077294685990328,0.161,True,False,True,0.0,0.0,949.4095544820175,False,False,False,True,1,True,0.9911893030238849
NOR,5,2026-03-08 04:10:11.573,0 days 01:09:04.950000,3177.096944444445,278.0,0.0,True,0.0,77.22222222222221,-4.9603174603174995,4.9603174603174995,0.28,True,False,True,0.0,383.04673721340686,0.0,True,False,False,True,1,True,0.991585016758989
NOR,5,2026-03-08 04:10:11.893,0 days 01:09:05.270000,3198.9636111111117,246.0,0.0,True,0.0,68.33333333333333,-20.0,20.0,0.32,True,False,True,0.0,1366.6666666666665,0.0,True,False,False,True,1,True,0.9931985722527824
NOR,5,2026-03-08 04:10:12.053,0 days 01:09:05.430000,3209.896944444445,246.0,0.0,True,0.0,68.33333333333333,0.0,-0.0,0.16,True,False,True,0.0,0.0,0.0,False,False,False,True,1,True,0.9931985722527824
NOR,5,2026-03-08 04:10:12.253,0 days 01:09:05.630000,3222.6191666666673,229.0,0.0,True,0.0,63.61111111111111,-20.0,20.0,0.2,True,False,True,0.0,1272.2222222222222,0.0,True,False,False,True,1,True,0.9941373532692425
NOR,5,2026-03-08 04:10:12.493,0 days 01:09:05.870000,3237.2858333333343,220.0,0.0,True,0.0,61.11111111111111,-10.416666666666668,10.416666666666668,0.24,True,False,True,0.0,636.5740740740741,0.0,True,False,False,True,1,True,0.9947010318271606
NOR,5,2026-03-08 04:10:12.813,0 days 01:09:06.190000,3256.3969444444456,215.0,0.0,False,0.0,59.72222222222222,-4.340277777777768,4.340277777777768,0.32,True,False,True,0.0,0.0,259.2110339506167,False,False,False,True,1,True,0.9947010318271606
NOR,5,2026-03-08 04:10:13.013,0 days 01:09:06.390000,3267.8969444444456,207.0,0.0,False,0.0,57.5,-11.111111111111107,11.111111111111107,0.2,True,False,True,0.0,0.0,638.8888888888887,False,False,False,True,1,True,0.9947010318271606
NOR,5,2026-03-08 04:10:13.173,0 days 01:09:06.550000,3276.9191666666675,203.0,0.0,False,0.0,56.388888888888886,-6.944444444444464,6.944444444444464,0.16,True,False,True,0.0,0.0,391.5895061728406,False,False,False,True,1,True,0.9947010318271606
NOR,5,2026-03-08 04:10:13.413,0 days 01:09:06.790000,3290.1858333333344,199.0,1.0,False,0.01,55.27777777777778,-4.629629629629614,4.629629629629614,0.24,True,False,True,0.5527777777777778,0.0,255.91563786008143,False,False,False,True,1,True,0.9946999940477275
NOR,5,2026-03-08 04:10:13.733,0 days 01:09:07.110000,3307.430277777779,194.0,0.0,False,0.0,53.888888888888886,-4.34027777777779,4.34027777777779,0.32,True,False,True,0.0,0.0,233.8927469135809,False,False,False,True,1,True,0.9946999940477275
NOR,5,2026-03-08 04:10:13.973,0 days 01:09:07.350000,3320.0969444444454,190.0,0.0,False,0.0,52.77777777777778,-4.629629629629614,4.629629629629614,0.24,True,False,True,0.0,0.0,244.34156378600738,False,False,False,True,1,True,0.9946999940477275
NOR,5,2026-03-08 04:10:14.293,0 days 01:09:07.670000,3336.5413888888897,185.0,0.0,False,0.0,51.388888888888886,-4.34027777777779,4.34027777777779,0.32,True,False,True,0.0,0.0,223.04205246913642,False,False,False,True,1,True,0.9946999940477275
NOR,5,2026-03-08 04:10:14.453,0 days 01:09:07.830000,3344.7636111111124,185.0,0.0,False,0.0,51.388888888888886,0.0,-0.0,0.16,True,False,True,0.0,0.0,0.0,False,False,False,True,1,True,0.9946999940477275
NOR,5,2026-03-08 04:10:14.733,0 days 01:09:08.110000,3359.308055555557,187.0,58.0,False,0.58,51.94444444444444,1.9841269841269895,0.0,0.28,True,False,True,30.127777777777776,0.0,0.0,False,False,False,True,1,True,0.9946340055300354
NOR,5,2026-03-08 04:10:14.973,0 days 01:09:08.350000,3372.04138888889,191.0,60.0,False,0.6,53.05555555555556,4.629629629629643,0.0,0.24,True,False,True,31.833333333333332,0.0,0.0,False,False,False,True,1,True,0.9945742419506184
NOR,5,2026-03-08 04:10:15.293,0 days 01:09:08.670000,3389.730277777779,199.0,97.0,False,0.97,55.27777777777778,6.944444444444442,0.0,0.32,True,False,True,53.61944444444445,0.0,0.0,False,False,False,True,1,True,0.9944400224772633
NOR,5,2026-03-08 04:10:15.493,0 days 01:09:08.870000,3400.7858333333347,199.0,100.0,False,1.0,55.27777777777778,0.0,-0.0,0.2,True,False,True,55.27777777777778,0.0,0.0,False,False,False,True,1,True,0.9943535408578335
NOR,5,2026-03-08 04:10:15.653,0 days 01:09:09.030000,3409.896944444446,205.0,100.0,False,1.0,56.94444444444444,10.416666666666652,0.0,0.16,True,False,True,56.94444444444444,0.0,0.0,False,False,False,True,1,True,0.9942822695734792
NOR,5,2026-03-08 04:10:15.933,0 days 01:09:09.310000,3426.3080555555566,211.0,100.0,False,1.0,58.61111111111111,5.952380952380944,0.0,0.28,True,False,True,58.61111111111111,0.0,0.0,False,False,False,True,1,True,0.9941538943454411
NOR,5,2026-03-08 04:10:16.333,0 days 01:09:09.710000,3450.419166666668,217.0,100.0,False,1.0,60.27777777777778,4.1666666666666785,0.0,0.4,True,False,True,60.27777777777778,0.0,0.0,False,False,False,True,1,True,0.9939652861905037
NOR,5,2026-03-08 04:10:16.533,0 days 01:09:09.910000,3462.6969444444453,221.0,100.0,False,1.0,61.388888888888886,5.555555555555536,0.0,0.2,True,False,True,61.388888888888886,0.0,0.0,False,False,False,True,1,True,0.9938692437890264
NOR,5,2026-03-08 04:10:16.693,0 days 01:09:10.070000,3472.6969444444458,225.0,100.0,False,1.0,62.5,6.944444444444464,0.0,0.16,True,False,True,62.5,0.0,0.0,False,False,False,True,1,True,0.9937910192086377
NOR,5,2026-03-08 04:10:17.012,0 days 01:09:10.389000,3493.4319444444454,234.0,100.0,False,1.0,65.0,7.836990595611285,0.0,0.319,True,False,True,65.0,0.0,0.0,False,False,False,True,1,True,0.9936288205412015
NOR,5,2026-03-08 04:10:17.332,0 days 01:09:10.709000,3514.587500000001,238.0,100.0,False,1.0,66.11111111111111,3.472222222222232,0.0,0.32,True,False,True,66.11111111111111,0.0,0.0,False,False,False,True,1,True,0.993463332095579
NOR,5,2026-03-08 04:10:17.492,0 days 01:09:10.869000,3525.431944444446,244.0,100.0,False,1.0,67.77777777777777,10.416666666666607,0.0,0.16,True,False,True,67.77777777777777,0.0,0.0,False,False,False,True,1,True,0.9933785018839574
NOR,5,2026-03-08 04:10:17.812,0 days 01:09:11.189000,3547.654166666668,250.0,100.0,False,1.0,69.44444444444444,5.208333333333348,0.0,0.32,True,False,True,69.44444444444444,0.0,0.0,False,False,False,True,1,True,0.9932046694830934
NOR,5,2026-03-08 04:10:18.133,0 days 01:09:11.510000,3570.035000000001,251.0,100.0,False,1.0,69.72222222222221,0.8653513326410326,0.0,0.321,True,False,True,69.72222222222221,0.0,0.0,False,False,False,True,1,True,0.9930295963534682
NOR,5,2026-03-08 04:10:18.373,0 days 01:09:11.750000,3587.168333333335,257.0,100.0,False,1.0,71.38888888888889,6.944444444444464,0.0,0.24,True,False,True,71.38888888888889,0.0,0.0,False,False,False,True,1,True,0.992895571572402
NOR,5,2026-03-08 04:10:18.773,0 days 01:09:12.150000,3616.390555555557,263.0,100.0,False,1.0,73.05555555555556,4.1666666666666785,0.0,0.4,True,False,True,73.05555555555556,0.0,0.0,False,False,False,True,1,True,0.9926669819652659
NOR,5,2026-03-08 04:10:18.973,0 days 01:09:12.350000,3631.112777777779,265.0,100.0,False,1.0,73.61111111111111,2.7777777777777857,0.0,0.2,True,False,True,73.61111111111111,0.0,0.0,False,False,False,True,1,True,0.9925518179996935
NOR,5,2026-03-08 04:10:19.293,0 days 01:09:12.670000,3655.112777777779,270.0,100.0,False,1.0,75.0,4.340277777777768,0.0,0.32,True,False,True,75.0,0.0,0.0,False,False,False,True,1,True,0.9923640790067604
NOR,5,2026-03-08 04:10:19.653,0 days 01:09:13.030000,3682.212777777779,271.0,100.0,False,1.0,75.27777777777777,0.7716049382715874,0.0,0.36,True,False,True,75.27777777777777,0.0,0.0,False,False,False,True,1,True,0.9921520903939067
NOR,5,2026-03-08 04:10:19.933,0 days 01:09:13.310000,3703.52388888889,274.0,100.0,False,1.0,76.11111111111111,2.9761904761905096,0.0,0.28,True,False,True,76.11111111111111,0.0,0.0,False,False,False,True,1,True,0.9919853851214782
NOR,5,2026-03-08 04:10:20.133,0 days 01:09:13.510000,3718.7461111111124,274.0,100.0,False,1.0,76.11111111111111,0.0,-0.0,0.2,True,False,True,76.11111111111111,0.0,0.0,False,False,False,True,1,True,0.9918663099268863
NOR,5,2026-03-08 04:10:20.373,0 days 01:09:13.750000,3737.079444444446,275.0,100.0,False,1.0,76.38888888888889,1.1574074074073812,0.0,0.24,True,False,True,76.38888888888889,0.0,0.0,False,False,False,True,1,True,0.9917228981961735
NOR,5,2026-03-08 04:10:20.533,0 days 01:09:13.910000,3749.3905555555566,277.0,100.0,False,1.0,76.94444444444444,3.472222222222232,0.0,0.16,True,False,True,76.94444444444444,0.0,0.0,False,False,False,True,1,True,0.9916265950460948
NOR,5,2026-03-08 04:10:20.733,0 days 01:09:14.110000,3764.8350000000014,278.0,100.0,False,1.0,77.22222222222221,1.3888888888888573,0.0,0.2,True,False,True,77.22222222222221,0.0,0.0,False,False,False,True,1,True,0.9915057815274944
NOR,5,2026-03-08 04:10:21.053,0 days 01:09:14.430000,3789.5461111111126,278.0,100.0,False,1.0,77.22222222222221,0.0,-0.0,0.32,True,False,True,77.22222222222221,0.0,0.0,False,False,False,True,1,True,0.9913124798977336
NOR,5,2026-03-08 04:10:21.493,0 days 01:09:14.870000,3824.0127777777793,282.0,100.0,False,1.0,78.05555555555556,1.8939393939394156,0.0,0.44,True,False,True,78.05555555555556,0.0,0.0,False,False,False,True,1,True,0.9910438219221983
NOR,5,2026-03-08 04:10:21.773,0 days 01:09:15.150000,3845.868333333335,281.0,100.0,False,1.0,78.33333333333333,0.9920634920634694,0.0,0.28,True,False,True,78.33333333333333,0.0,0.0,False,False,False,True,1,True,0.9908722493425456
NOR,5,2026-03-08 04:10:21.933,0 days 01:09:15.310000,3858.4461111111127,283.0,100.0,False,1.0,78.61111111111111,1.7361111111111605,0.0,0.16,True,False,True,78.61111111111111,0.0,0.0,False,False,False,True,1,True,0.9907738602036565
NOR,5,2026-03-08 04:10:22.173,0 days 01:09:15.550000,3877.379444444446,284.0,99.0,False,0.99,78.61111111111111,0.0,-0.0,0.24,True,False,True,77.825,0.0,0.0,False,False,False,True,1,True,0.9906277523324064
NOR,5,2026-03-08 04:10:22.493,0 days 01:09:15.870000,3902.5350000000017,283.0,1.0,False,0.01,78.61111111111111,0.0,-0.0,0.32,True,False,True,0.7861111111111112,0.0,0.0,False,False,False,True,1,True,0.9906257845496286
NOR,5,2026-03-08 04:10:22.653,0 days 01:09:16.030000,3914.9794444444465,280.0,0.0,False,0.0,77.77777777777777,-5.2083333333333925,5.2083333333333925,0.16,True,False,True,0.0,0.0,405.09259259259716,False,False,False,True,1,True,0.9906257845496286
NOR,5,2026-03-08 04:10:23.053,0 days 01:09:16.430000,3945.535000000002,275.0,0.0,False,0.0,76.38888888888889,-3.4722222222222143,3.4722222222222143,0.4,True,False,True,0.0,0.0,265.2391975308636,False,False,False,True,1,True,0.9906257845496286
NOR,5,2026-03-08 04:10:23.373,0 days 01:09:16.750000,3969.1794444444467,266.0,0.0,False,0.0,73.88888888888889,-7.8125,7.8125,0.32,True,False,True,0.0,0.0,577.2569444444445,False,False,False,True,1,True,0.9906257845496286
NOR,5,2026-03-08 04:10:23.573,0 days 01:09:16.950000,3983.7905555555576,263.0,0.0,True,0.0,73.05555555555556,-4.166666666666643,4.166666666666643,0.2,True,False,True,0.0,304.39814814814645,0.0,True,False,False,True,1,True,0.9908504019143748
NOR,5,2026-03-08 04:10:23.852,0 days 01:09:17.229000,4001.4605555555577,228.0,0.0,True,0.0,63.33333333333333,-20.0,20.0,0.279,True,False,True,0.0,1266.6666666666665,0.0,True,False,False,True,1,True,0.992154282657149
NOR,5,2026-03-08 04:10:24.132,0 days 01:09:17.509000,4017.793888888891,210.0,0.0,True,0.0,58.33333333333333,-17.857142857142854,17.857142857142854,0.28,True,False,True,0.0,1041.6666666666665,0.0,True,False,False,True,1,True,0.99323039626772
NOR,5,2026-03-08 04:10:24.372,0 days 01:09:17.749000,4029.9272222222244,182.0,0.0,True,0.0,50.55555555555556,-20.0,20.0,0.24,True,False,True,0.0,1011.1111111111111,0.0,True,False,False,True,1,True,0.9941257227917152
NOR,5,2026-03-08 04:10:24.533,0 days 01:09:17.910000,4037.3511111111134,166.0,0.0,True,0.0,46.11111111111111,-20.0,20.0,0.161,True,False,True,0.0,922.2222222222222,0.0,True,False,False,True,1,True,0.9946735363604032
NOR,5,2026-03-08 04:10:24.733,0 days 01:09:18.110000,4045.5733333333355,148.0,0.0,True,0.0,41.11111111111111,-20.0,20.0,0.2,True,False,True,0.0,822.2222222222222,0.0,True,False,False,True,1,True,0.9952802594627442
NOR,5,2026-03-08 04:10:24.973,0 days 01:09:18.350000,4055.040000000002,142.0,0.0,True,0.0,39.44444444444444,-6.944444444444435,6.944444444444435,0.24,True,False,True,0.0,273.91975308641935,0.0,True,False,False,True,1,True,0.9955228120543332
