event_id,race_id,attacker,target,event_start_time,event_start_lap,event_type,reason,gap_at_start_m,duration_s,cum_distance_diff_at_start_m,lapped_at_start,max_gap_jump_m,swap_by_distance,swap_by_driver_ahead,swap_time,swap_delay_s,swap_distance_delay_any_s,swap_ahead_delay_any_s,actual_swap_delay_s,pass_after_horizon,target_speed_at_start_kmh,closing_speed_at_start_kmh,green_at_start,target_retires_in_window,horizon_end,horizon_s_effective,audit_horizon_s,either_in_box_lap_at_start,either_pit_in_window,target_pit_before_outcome
canada_2026_R_00376,canada_2026_R,BEA,GAS,2026-05-24 20:40:55.257,24,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",98.24027777777815,6.639,-98.36805555554747,False,10.266666666666652,False,False,,,,,,False,195.0,32.17606042998331,True,False,2026-05-24 20:41:25.257,30.0,120.0,False,False,False
canada_2026_R_00377,canada_2026_R,STR,BEA,2026-05-24 20:40:57.536,23,LAPPED_UNLAPPED,pair separated by -4642 m of race distance at t0,98.45833333333326,4.36,-4641.684166666673,True,6.733333333333576,False,False,,,,,,False,141.0,92.59579306424106,True,False,2026-05-24 20:41:27.536,30.0,120.0,False,False,False
canada_2026_R_00378,canada_2026_R,NOR,ANT,2026-05-24 20:41:12.056,24,LAPPED_UNLAPPED,pair separated by -4634 m of race distance at t0,90.89361111111134,75.921,-4634.123333333337,True,11.100000000000819,False,False,,,,,,False,258.0,,True,False,2026-05-24 20:41:42.056,30.0,120.0,False,False,False
canada_2026_R_00379,canada_2026_R,OCO,HUL,2026-05-24 20:41:12.216,24,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",97.08305555555563,4.72,-97.1344444444403,False,8.555555555555543,False,False,,,,,,False,103.0,114.04255319148923,True,False,2026-05-24 20:41:42.216,30.0,120.0,False,False,False
canada_2026_R_00380,canada_2026_R,ANT,RUS,2026-05-24 20:41:13.456,25,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon; the pair did swap 90.5 s after t0, outside it",10.923888888888769,90.081,-10.89638888889749,False,10.95555555555552,False,False,,,46.44,90.481,90.481,True,280.0,-26.91428571428521,True,False,2026-05-24 20:41:43.456,30.0,120.0,False,False,False
canada_2026_R_00381,canada_2026_R,BOR,OCO,2026-05-24 20:41:15.216,24,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",99.61805555555551,4.6,-99.61972222222539,False,8.333333333333314,False,False,,,,,,False,92.0,121.66666666666673,True,False,2026-05-24 20:41:45.216,30.0,120.0,False,False,False
canada_2026_R_00382,canada_2026_R,HAD,LEC,2026-05-24 20:41:15.617,25,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",99.69638888888971,6.84,-99.69888888888818,False,15.155555555555566,False,False,,,,,,False,153.0,34.550770866559525,True,False,2026-05-24 20:41:45.617,30.0,120.0,False,False,False
canada_2026_R_00383,canada_2026_R,PER,ALO,2026-05-24 20:41:24.456,24,INVALID,no causal target sample at t0,92.42472222222221,6.0,,False,7.7999999999999545,False,False,,,,,,False,,125.07253626813414,True,True,2026-05-24 20:41:54.456,30.0,120.0,False,False,False
canada_2026_R_00384,canada_2026_R,BEA,GAS,2026-05-24 20:41:26.456,24,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",94.9261111111141,41.56,-95.0538888888841,False,19.422222222222217,False,False,,,,,,False,173.0,55.85999999999995,True,False,2026-05-24 20:41:56.456,30.0,120.0,False,False,False
canada_2026_R_00385,canada_2026_R,LEC,HAM,2026-05-24 20:41:39.336,25,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",92.38611111110959,4.68,-92.3836111111159,False,11.355555555555839,False,False,,,,,,False,75.0,185.10000000000218,True,False,2026-05-24 20:42:09.336,30.0,120.0,False,False,False
canada_2026_R_00386,canada_2026_R,STR,BEA,2026-05-24 20:41:42.657,24,LAPPED_UNLAPPED,pair separated by -4642 m of race distance at t0,98.48166666666665,4.239,-4641.598888888897,True,6.533333333333303,False,False,,,,,,False,88.0,116.04040404040401,True,False,2026-05-24 20:42:12.657,30.0,120.0,False,False,False
canada_2026_R_00387,canada_2026_R,PER,ALO,2026-05-24 20:41:57.416,24,INVALID,no causal target sample at t0,93.45361111111106,27.92,,False,9.51166666666677,False,False,,,,,,False,,29.797109505280723,True,True,2026-05-24 20:42:27.416,30.0,120.0,False,False,False
canada_2026_R_00388,canada_2026_R,OCO,HUL,2026-05-24 20:41:58.416,24,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",99.46333333333496,3.08,-99.51472222222947,False,9.5,False,False,,,,,,False,59.0,180.76998368678613,True,False,2026-05-24 20:42:28.416,30.0,120.0,False,False,False
canada_2026_R_00389,canada_2026_R,BOR,OCO,2026-05-24 20:42:00.216,24,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",99.05472222222261,5.64,-99.05638888888643,False,11.000000000000455,False,False,,,112.52,,,False,89.0,149.2666666666646,True,False,2026-05-24 20:42:30.216,30.0,120.0,False,False,False
canada_2026_R_00390,canada_2026_R,HAD,LEC,2026-05-24 20:42:00.456,25,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",97.89944444444245,3.241,-97.90194444444205,False,6.1111111111108585,False,False,,,,,,False,134.0,127.99999999999906,True,False,2026-05-24 20:42:30.456,30.0,120.0,False,False,False
canada_2026_R_00391,canada_2026_R,BOT,HAM,2026-05-24 20:42:07.376,24,LAPPED_UNLAPPED,pair separated by -9179 m of race distance at t0,92.15611111111112,9.881,-9178.518888888895,True,7.777777777777828,False,False,,,,,,False,267.0,,True,False,2026-05-24 20:42:37.376,30.0,120.0,False,False,False
canada_2026_R_00392,canada_2026_R,LEC,HAM,2026-05-24 20:42:11.176,26,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",95.47305555555553,4.561,-95.4869444444339,False,8.177777777777749,False,False,,,,,,False,104.0,114.6429789653213,True,False,2026-05-24 20:42:41.176,30.0,120.0,False,False,False
canada_2026_R_00393,canada_2026_R,BEA,GAS,2026-05-24 20:42:12.416,25,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",95.9288888888891,7.4,-95.95888888889749,False,14.499999999999545,False,False,,,,,,False,197.0,28.75555555555502,True,False,2026-05-24 20:42:42.416,30.0,120.0,False,False,False
canada_2026_R_00394,canada_2026_R,PIA,HAD,2026-05-24 20:42:13.816,25,LAPPED_UNLAPPED,pair separated by -4641 m of race distance at t0,98.00194444444449,7.04,-4641.169999999998,True,19.97777777777776,False,False,,,,,,False,150.0,103.3428571428571,True,False,2026-05-24 20:42:43.816,30.0,120.0,False,False,False
canada_2026_R_00395,canada_2026_R,NOR,ANT,2026-05-24 20:42:31.296,25,LAPPED_UNLAPPED,pair separated by -4640 m of race distance at t0,96.50944444444394,7.08,-4639.68277777778,True,8.200000000000045,False,False,,,,,,False,243.0,11.914083741163449,True,False,2026-05-24 20:43:01.296,30.0,120.0,False,False,False
canada_2026_R_00396,canada_2026_R,BOR,OCO,2026-05-24 20:42:31.936,25,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",93.73444444444442,7.2,-93.73444444444613,False,8.777777777777771,False,False,,,,,,False,129.0,113.75747046560113,True,False,2026-05-24 20:43:01.936,30.0,120.0,False,False,False
canada_2026_R_00397,canada_2026_R,HAD,LEC,2026-05-24 20:42:31.936,26,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",96.61333333333346,6.96,-96.57222222221026,False,11.55555555555543,False,False,,,,,,False,166.0,28.643284393692472,True,False,2026-05-24 20:43:01.936,30.0,120.0,False,False,False
canada_2026_R_00398,canada_2026_R,NOR,RUS,2026-05-24 20:42:43.937,25,LAPPED_UNLAPPED,pair separated by -4622 m of race distance at t0,79.20861111111117,3.279,-4622.360277777785,True,5.91111111111104,False,False,,,,,,False,92.0,,True,False,2026-05-24 20:43:13.937,30.0,120.0,False,False,False
canada_2026_R_00399,canada_2026_R,ANT,RUS,2026-05-24 20:42:48.697,26,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,11.135000000000218,10.039,-11.113333333327319,False,3.0,True,True,2026-05-24 20:42:59.176,10.479,10.479,10.479,10.479,False,167.0,-30.715066354409412,True,False,2026-05-24 20:43:18.697,30.0,120.0,False,False,False
canada_2026_R_00400,canada_2026_R,LEC,HAM,2026-05-24 20:42:55.657,26,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",97.88722222222123,4.879,-97.90111111110309,False,14.311111111111131,False,False,,,,,,False,80.0,169.39869636067291,True,False,2026-05-24 20:43:25.657,30.0,120.0,False,False,False
canada_2026_R_00401,canada_2026_R,PIA,HAD,2026-05-24 20:42:59.496,25,LAPPED_UNLAPPED,pair separated by -4642 m of race distance at t0,98.3844444444444,5.52,-4641.552500000005,True,10.266666666666879,False,False,,,,,,False,92.0,139.93746743095275,True,False,2026-05-24 20:43:29.496,30.0,120.0,False,False,False
canada_2026_R_00402,canada_2026_R,RUS,ANT,2026-05-24 20:43:00.016,26,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,10.783333333333303,5.4,-10.804999999993015,False,2.7777777777778283,True,True,2026-05-24 20:43:05.616,5.6,5.6,5.6,5.6,False,336.0,-29.571428571425066,True,False,2026-05-24 20:43:30.016,30.0,120.0,False,False,False
canada_2026_R_00403,canada_2026_R,BOR,OCO,2026-05-24 20:43:06.576,25,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",96.70333333333292,4.201,-96.70333333333838,False,13.111111111111086,False,False,,,,,,False,128.0,118.28260869565301,True,False,2026-05-24 20:43:36.576,30.0,120.0,False,False,False
canada_2026_R_00404,canada_2026_R,NOR,ANT,2026-05-24 20:43:12.936,26,LAPPED_UNLAPPED,pair separated by -4630 m of race distance at t0,86.90527777777777,30.281,-4630.0088888889,True,17.399999999999977,False,False,,,,,,False,286.0,87.83324648253583,True,False,2026-05-24 20:43:42.936,30.0,120.0,False,False,False
canada_2026_R_00405,canada_2026_R,HAD,LEC,2026-05-24 20:43:16.777,26,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",90.91500000000269,3.48,-90.87388888889109,False,6.0,False,False,,,,,,False,137.0,109.51063829787232,True,False,2026-05-24 20:43:46.777,30.0,120.0,False,False,False
canada_2026_R_00406,canada_2026_R,LEC,HAM,2026-05-24 20:43:26.896,27,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",97.37333333333333,5.84,-97.34722222221899,False,9.444444444444457,False,False,,,,,,False,129.0,132.57777777777778,True,False,2026-05-24 20:43:56.896,30.0,120.0,False,False,False
canada_2026_R_00407,canada_2026_R,BEA,GAS,2026-05-24 20:43:30.297,26,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",96.81416666666792,5.08,-96.75222222221782,False,11.466666666666697,False,False,,,,,,False,160.0,67.61224489795839,True,False,2026-05-24 20:44:00.297,30.0,120.0,False,False,False
canada_2026_R_00408,canada_2026_R,PIA,HAD,2026-05-24 20:43:32.096,26,LAPPED_UNLAPPED,pair separated by -4642 m of race distance at t0,98.34083333333325,4.121,-4641.511111111118,True,8.444444444444457,False,False,,,,,,False,84.0,110.00944969427465,True,False,2026-05-24 20:44:02.096,30.0,120.0,False,False,False
canada_2026_R_00409,canada_2026_R,BOT,HAD,2026-05-24 20:43:32.736,25,LAPPED_UNLAPPED,pair separated by -9185 m of race distance at t0,98.33194444444439,3.201,-9185.126111111123,True,6.111111111111114,False,False,,,,,,False,75.0,81.99592786503773,True,False,2026-05-24 20:44:02.736,30.0,120.0,False,False,False
canada_2026_R_00410,canada_2026_R,BOR,OCO,2026-05-24 20:43:37.257,25,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",88.18777777777768,154.08,-88.18777777776995,False,16.255555555555475,False,False,,,94.04,,,False,166.0,71.23404255319376,True,False,2026-05-24 20:44:07.257,30.0,120.0,False,False,False
canada_2026_R_00411,canada_2026_R,HAD,LEC,2026-05-24 20:43:47.937,27,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",98.76777777777716,7.28,-98.79388888888934,False,13.199999999999818,False,False,,,,,,False,198.0,17.550842533411053,True,False,2026-05-24 20:44:17.937,30.0,120.0,False,False,False
canada_2026_R_00412,canada_2026_R,NOR,ANT,2026-05-24 20:43:47.937,26,LAPPED_UNLAPPED,pair separated by -4640 m of race distance at t0,96.88805555555427,6.8,-4639.991666666669,True,11.0,False,False,,,,,,False,206.0,29.427658338176734,True,False,2026-05-24 20:44:17.937,30.0,120.0,False,False,False
canada_2026_R_00413,canada_2026_R,BEA,GAS,2026-05-24 20:44:01.137,26,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",93.37472222221959,5.56,-93.31277777776995,False,13.33333333333394,False,False,,,,,,False,165.0,75.16443927949109,True,False,2026-05-24 20:44:31.137,30.0,120.0,False,False,False
canada_2026_R_00414,canada_2026_R,LEC,HAM,2026-05-24 20:44:11.697,27,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",92.48638888888627,5.64,-92.46027777777635,False,11.91111111111104,False,False,,,,,,False,89.0,141.61224489795987,True,False,2026-05-24 20:44:41.697,30.0,120.0,False,False,False
canada_2026_R_00415,canada_2026_R,PIA,HAD,2026-05-24 20:44:17.337,26,LAPPED_UNLAPPED,pair separated by -4637 m of race distance at t0,93.39027777777619,3.0,-4636.560555555552,True,7.388888888888687,False,False,,,,,,False,62.0,167.00000000000168,True,False,2026-05-24 20:44:47.337,30.0,120.0,False,False,False
canada_2026_R_00416,canada_2026_R,NOR,ANT,2026-05-24 20:44:30.817,27,LAPPED_UNLAPPED,pair separated by -4636 m of race distance at t0,92.63555555555556,16.68,-4635.760000000009,True,8.26666666666668,False,False,,,,,,False,151.0,96.65714285714283,True,False,2026-05-24 20:45:00.817,30.0,120.0,False,False,False
canada_2026_R_00417,canada_2026_R,HAD,LEC,2026-05-24 20:44:32.856,27,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",95.69222222222334,3.521,-95.7183333333378,False,9.756944444444798,False,False,,,,,,False,137.0,126.80570098894574,True,False,2026-05-24 20:45:02.856,30.0,120.0,False,False,False
canada_2026_R_00418,canada_2026_R,BEA,GAS,2026-05-24 20:44:34.857,27,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",96.24583333333294,4.479,-96.2458333333343,False,6.722222222222172,False,False,,,,,,False,110.0,92.32558139534974,True,False,2026-05-24 20:45:04.857,30.0,120.0,False,False,False
canada_2026_R_00419,canada_2026_R,LEC,HAM,2026-05-24 20:44:42.697,28,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",98.96694444444447,6.92,-98.83361111111299,False,6.2333333333333485,False,False,,,,,,False,136.0,118.4444444444445,True,False,2026-05-24 20:45:12.697,30.0,120.0,False,False,False
canada_2026_R_00420,canada_2026_R,PIA,HAD,2026-05-24 20:44:49.137,27,LAPPED_UNLAPPED,pair separated by -4639 m of race distance at t0,95.96916666666675,3.359,-4639.111388888894,True,16.622222222222206,False,False,,,,,,False,83.0,112.95833333333323,True,False,2026-05-24 20:45:19.137,30.0,120.0,False,False,False
canada_2026_R_00421,canada_2026_R,NOR,ANT,2026-05-24 20:45:04.337,27,LAPPED_UNLAPPED,pair separated by -4642 m of race distance at t0,99.33055555555529,5.6,-4642.455000000016,True,10.266666666666424,False,False,,,,,,False,210.0,32.70833333333357,True,False,2026-05-24 20:45:34.337,30.0,120.0,False,False,False
canada_2026_R_00422,canada_2026_R,HAD,LEC,2026-05-24 20:45:05.137,28,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",96.12861111111124,4.56,-96.22388888889691,False,14.422222222222217,False,False,,,,,,False,113.0,86.9130434782602,True,False,2026-05-24 20:45:35.137,30.0,120.0,False,False,False
canada_2026_R_00423,canada_2026_R,LEC,HAM,2026-05-24 20:45:16.057,28,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",98.90416666666692,4.28,-98.77083333334303,False,15.222222222221944,False,False,,,,,,False,138.0,87.85714285714356,True,False,2026-05-24 20:45:46.057,30.0,120.0,False,False,False
