event_id,race_id,year,circuit,attacker,target,target_number,event_start_time,event_end_time,event_duration_s,in_band_duration_s,horizon_end_time,horizon_s_effective,event_start_lap,n_samples_in_episode,gap_at_start_m,gap_at_start_s_crude_audit,gap_min_in_episode_m,attacker_speed_at_start_kmh,target_speed_same_time_kmh_audit,relative_speed_same_time_kmh_audit,closing_speed_v1_kmh_audit,closing_speed_v1_window_s_audit,closing_speed_v1_available_audit,attacker_position,target_position,track_distance_at_start_m,zone_id,distance_to_next_corner_m,distance_to_next_straight_m,compound,tyre_age,stint,EstimatedEnergyIndex,LookaheadDeployProxy,LookaheadHarvestProxy,LookaheadCoveredM,lookahead_truncated,TrackStatus,freeze_flag,event_type,overtake_success,actual_swap_delay_s,pass_after_horizon,attacker_PositionChange_audit,target_speed_at_attacker_position_kmh,relative_speed_same_position_kmh,spatial_time_gap_s,spatial_alignment_ok,spatial_alignment_lag_raw_s,closing_speed_at_start_kmh,closing_speed_n_samples,closing_speed_available,closing_speed_window_s,zone_type,track_position_frac,circuit_length_m,corner_count,longest_straight_m,n_long_straights_over_500m,pair_id,cluster_id,reciprocal_event_id,window_crosses_start_finish,detector_version
canada_2026_R_00001,canada_2026_R,2026,Canadian Grand Prix,ANT,NOR,1,2026-05-24 20:11:15.770,2026-05-24 20:11:51.369,35.599,32.2,2026-05-24 20:11:45.770,30.0,2,93,86.4413888888889,1.111389285714286,10.043888888889114,280.0,262.0,18.0,-38.53385416666777,1.92,True,1.0,13.0,32.06333333333333,straight_01,158.3297067282632,320.72656369614305,SOFT,6.0,1.0,0.9008405852320504,10266.870988065795,107411.53748989926,400.0,False,1,False,PIT_RELATED,,35.799,True,-1.0,278.0,2.0,1.155974,True,1.155974,6.219227141452017,12,True,3.0,straight,0.007057473518883144,4543.174444444448,14,605.6481508931993,3,canada_2026_R|ANT|NOR,canada_2026_R|L2|canada_2026_R|ANT|NOR,,False,v4_t0_anchored_30s_horizon
canada_2026_R_00002,canada_2026_R,2026,Canadian Grand Prix,RUS,ANT,12,2026-05-24 20:11:16.530,2026-05-24 20:11:51.369,34.839,34.839,2026-05-24 20:11:46.530,30.0,2,107,47.39583333333333,0.5965909090909091,10.55111111111114,286.0,276.0,10.0,46.12857142856879,1.6800000000000002,True,2.0,1.0,43.415277777777774,straight_01,146.97776228381878,309.3746192516986,SOFT,5.0,1.0,0.8923035180260319,9909.707204265806,107369.30728079517,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,-1.0,280.72717081850533,5.2728291814946715,0.614565,True,0.614565,-9.293064659205879,12,True,3.0,straight,0.009556154690662932,4543.174444444448,14,605.6481508931993,3,canada_2026_R|ANT|RUS,canada_2026_R|L2|canada_2026_R|ANT|RUS,,False,v4_t0_anchored_30s_horizon
canada_2026_R_00003,canada_2026_R,2026,Canadian Grand Prix,HAM,RUS,63,2026-05-24 20:11:17.170,2026-05-24 20:12:08.090,50.92,50.92,2026-05-24 20:11:47.170,30.0,2,188,43.25694444444444,0.5333047945205479,14.692500000000791,292.0,286.0,6.0,-58.83510638297091,1.88,True,3.0,2.0,51.00277777777778,straight_01,139.39026228381874,301.7871192516986,SOFT,5.0,1.0,0.9282958031333656,9670.983325476154,107341.08112860199,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,70.92,True,-1.0,286.0,6.0,0.544493,True,0.544493,13.20899439943144,11,True,3.0,straight,0.011226242443792963,4543.174444444448,14,605.6481508931993,3,canada_2026_R|HAM|RUS,canada_2026_R|L2|canada_2026_R|HAM|RUS,,False,v4_t0_anchored_30s_horizon
canada_2026_R_00004,canada_2026_R,2026,Canadian Grand Prix,LEC,VER,3,2026-05-24 20:11:18.689,2026-05-24 20:14:58.411,219.722,219.722,2026-05-24 20:11:48.689,30.0,2,783,38.78083333333333,0.470070707070707,10.095833333331939,297.0,275.0,22.0,-7.34241245136365,1.799,True,5.0,4.0,18.08611111111111,straight_01,172.30692895048543,334.70378591836527,SOFT,6.0,1.0,0.9346381905602376,10706.633321323628,107463.53395799574,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,-1.0,271.6547619047619,25.345238095238074,0.507619,True,0.507619,-0.38516075782961834,13,True,3.0,straight,0.003980941373102552,4543.174444444448,14,605.6481508931993,3,canada_2026_R|LEC|VER,canada_2026_R|L2|canada_2026_R|LEC|VER,,False,v4_t0_anchored_30s_horizon
canada_2026_R_00005,canada_2026_R,2026,Canadian Grand Prix,VER,HAM,44,2026-05-24 20:11:19.009,2026-05-24 20:12:20.850,61.841,61.841,2026-05-24 20:11:49.009,30.0,2,222,91.44472222222223,1.1927572463768115,10.281388888889069,276.0,179.0,97.0,22.1712887438848,1.839,True,4.0,3.0,81.33611111111111,brake_T1,109.05692895048543,271.45378591836527,SOFT,7.0,1.0,0.9045218520021435,9243.733594441288,100520.8248159419,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,-1.0,292.0,-16.0,1.465027,True,1.465027,0.4048398336638893,12,True,3.0,brake,0.017902924949441845,4543.174444444448,14,605.6481508931993,3,canada_2026_R|HAM|VER,canada_2026_R|L2|canada_2026_R|HAM|VER,,False,v4_t0_anchored_30s_horizon
canada_2026_R_00006,canada_2026_R,2026,Canadian Grand Prix,HAD,LEC,16,2026-05-24 20:11:20.010,2026-05-24 20:11:52.289,32.279,32.279,2026-05-24 20:11:50.010,30.0,2,118,85.74666666666667,1.086929577464789,21.031666666666638,284.0,242.0,42.0,4.816586921846569,1.881,True,6.0,5.0,34.32944444444444,straight_01,156.0635956171521,318.46045258503193,SOFT,6.0,1.0,0.9219595203033902,10195.572822106946,107403.10736177948,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,-1.0,296.3826435810811,-12.382643581081084,1.123445,True,1.123445,-11.811973148990276,13,True,3.0,straight,0.007556268169808817,4543.174444444448,14,605.6481508931993,3,canada_2026_R|HAD|LEC,canada_2026_R|L2|canada_2026_R|HAD|LEC,,False,v4_t0_anchored_30s_horizon
canada_2026_R_00007,canada_2026_R,2026,Canadian Grand Prix,COL,HAD,6,2026-05-24 20:11:21.090,2026-05-24 20:12:19.290,58.2,58.2,2026-05-24 20:11:51.090,30.0,2,213,88.31111111111112,1.222769230769231,16.048333333333176,260.0,257.0,3.0,-39.55350353068904,1.841,True,7.0,6.0,28.67222222222222,straight_01,161.72081783937432,324.11767480725416,MEDIUM,2.0,1.0,0.9421636110363876,10373.564786794115,107424.15271471984,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,-1.0,284.0,-24.0,1.151711,True,1.151711,-37.312523758050034,13,True,3.0,straight,0.006311054654149063,4543.174444444448,14,605.6481508931993,3,canada_2026_R|COL|HAD,canada_2026_R|L2|canada_2026_R|COL|HAD,,False,v4_t0_anchored_30s_horizon
canada_2026_R_00008,canada_2026_R,2026,Canadian Grand Prix,LAW,COL,43,2026-05-24 20:11:21.690,2026-05-24 20:11:54.450,32.76,32.76,2026-05-24 20:11:51.690,30.0,2,117,39.09999999999999,0.5331818181818181,18.62749999999994,264.0,260.0,4.0,-34.40357142857514,1.6800000000000002,True,8.0,7.0,33.07222222222222,straight_01,157.3208178393743,319.7176748072542,MEDIUM,2.0,1.0,0.9273213506670126,10235.128534184629,107407.78433651227,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,-1.0,260.0,4.0,0.539076,True,0.539076,0.8434387057831433,11,True,3.0,straight,0.007279540468155275,4543.174444444448,14,605.6481508931993,3,canada_2026_R|COL|LAW,canada_2026_R|L2|canada_2026_R|COL|LAW,,False,v4_t0_anchored_30s_horizon
canada_2026_R_00009,canada_2026_R,2026,Canadian Grand Prix,HUL,LAW,30,2026-05-24 20:11:22.250,2026-05-24 20:11:54.610,32.36,32.36,2026-05-24 20:11:52.250,30.0,2,115,45.85638888888888,0.6024927007299269,13.551944444444246,274.0,261.0,13.0,26.861500000001538,2.0,True,18.0,8.0,28.044166666666666,straight_01,162.34887339492988,324.7457303628097,INTERMEDIATE,2.0,1.0,0.9194301760303828,10393.325163508134,107426.4891353718,400.0,False,1,True,PIT_RELATED,,,False,8.0,263.51025432900434,10.48974567099566,0.628564,True,0.628564,1.559179380693978,12,True,3.0,straight,0.006172813086884666,4543.174444444448,14,605.6481508931993,3,canada_2026_R|HUL|LAW,canada_2026_R|L2|canada_2026_R|HUL|LAW,,False,v4_t0_anchored_30s_horizon
canada_2026_R_00010,canada_2026_R,2026,Canadian Grand Prix,BEA,HUL,27,2026-05-24 20:11:23.730,2026-05-24 20:12:16.330,52.6,50.72,2026-05-24 20:11:53.730,30.0,2,147,99.4402777777778,1.1737213114754101,10.051111111110458,305.0,222.0,83.0,-74.93829787235002,1.88,True,9.0,18.0,35.8061111111111,straight_01,154.58692895048543,316.9837859183653,SOFT,7.0,1.0,0.9345588889884228,10149.11277672361,107397.61403485073,399.99999999999994,False,1,False,PIT_RELATED,,53.04,True,-2.0,274.63276721014495,30.367232789855052,1.378757,True,1.378757,5.452962933592424,13,True,3.0,straight,0.007881297878600294,4543.174444444448,14,605.6481508931993,3,canada_2026_R|BEA|HUL,canada_2026_R|L2|canada_2026_R|BEA|HUL,,False,v4_t0_anchored_30s_horizon
canada_2026_R_00011,canada_2026_R,2026,Canadian Grand Prix,GAS,BEA,87,2026-05-24 20:11:23.730,2026-05-24 20:11:35.810,12.08,12.08,2026-05-24 20:11:53.730,30.0,2,17,15.378333333333327,0.20657462686567155,11.113055555555604,268.0,305.0,-37.0,,,False,11.0,9.0,20.008333333333333,straight_01,170.3847067282632,332.78156369614305,MEDIUM,2.0,1.0,0.9291492634767723,10646.1548574311,107456.38312610202,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,-1.0,304.8345901639344,-36.83459016393442,0.186465,True,0.186465,-34.589481614062755,13,True,3.0,straight,0.004404042498918398,4543.174444444448,14,605.6481508931993,3,canada_2026_R|BEA|GAS,canada_2026_R|L2|canada_2026_R|BEA|GAS,,False,v4_t0_anchored_30s_horizon
canada_2026_R_00012,canada_2026_R,2026,Canadian Grand Prix,BOR,GAS,10,2026-05-24 20:11:24.969,2026-05-24 20:11:38.049,13.08,4.081,2026-05-24 20:11:54.969,30.0,2,16,13.980277777777772,0.2217136563876651,10.33166666666665,227.0,272.0,-45.0,-17.73813169983723,1.959,True,20.0,11.0,99.3947222222222,brake_T1,90.99831783937434,253.3951748072542,INTERMEDIATE,2.0,1.0,0.9403203024610519,9545.432255786367,89384.8533786331,400.0,False,1,True,PIT_RELATED,,13.32,False,7.0,271.490829248366,-44.490829248366026,0.183301,True,0.183301,-16.974360261654216,13,True,3.0,brake,0.021877813286206856,4543.174444444448,14,605.6481508931993,3,canada_2026_R|BOR|GAS,canada_2026_R|L2|canada_2026_R|BOR|GAS,canada_2026_R_00021,False,v4_t0_anchored_30s_horizon
canada_2026_R_00013,canada_2026_R,2026,Canadian Grand Prix,OCO,ALO,14,2026-05-24 20:11:25.249,2026-05-24 20:11:35.370,10.121,10.121,2026-05-24 20:11:55.249,30.0,2,38,47.781666666666666,0.5972708333333333,20.872222222222206,288.0,278.0,10.0,,,False,12.0,10.0,37.567499999999995,straight_01,152.82554006159654,315.2223970294764,SOFT,2.0,1.0,0.939984575836911,10093.694577367756,107391.06151678164,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,-3.0,278.0,10.0,0.61814,True,0.61814,18.41043227318941,13,True,3.0,straight,0.008268997913108716,4543.174444444448,14,605.6481508931993,3,canada_2026_R|ALO|OCO,canada_2026_R|L2|canada_2026_R|ALO|OCO,,False,v4_t0_anchored_30s_horizon
canada_2026_R_00014,canada_2026_R,2026,Canadian Grand Prix,SAI,OCO,31,2026-05-24 20:11:26.650,2026-05-24 20:11:54.610,27.96,27.96,2026-05-24 20:11:56.650,30.0,2,97,97.28972222222222,1.302018587360595,18.36027777777781,269.0,214.0,55.0,,,False,19.0,12.0,38.72999999999999,straight_01,151.66304006159655,314.05989702947636,INTERMEDIATE,2.0,1.0,0.9251952833975726,10057.119090172637,107386.73691685747,400.0,False,1,True,PIT_RELATED,,,False,3.0,287.84266917293235,-18.842669172932347,1.386315,True,1.386315,-26.73237872773193,13,True,3.0,straight,0.008524876267377402,4543.174444444448,14,605.6481508931993,3,canada_2026_R|OCO|SAI,canada_2026_R|L2|canada_2026_R|OCO|SAI,,False,v4_t0_anchored_30s_horizon
canada_2026_R_00015,canada_2026_R,2026,Canadian Grand Prix,PER,SAI,55,2026-05-24 20:11:27.050,2026-05-24 20:11:54.610,27.56,26.04,2026-05-24 20:11:57.050,30.0,2,93,18.14027777777777,0.23661231884057957,15.409444444444489,276.0,271.0,5.0,,,False,21.0,19.0,50.715277777777786,straight_01,139.67776228381877,302.0746192516986,INTERMEDIATE,2.0,1.0,0.9153144684722339,9680.028876072796,107342.15065331444,400.0,False,1,True,PIT_RELATED,,27.88,False,4.0,269.7960701107011,6.203929889298877,0.240785,True,0.240785,15.031906625999065,12,True,3.0,straight,0.011162960700264148,4543.174444444448,14,605.6481508931993,3,canada_2026_R|PER|SAI,canada_2026_R|L2|canada_2026_R|PER|SAI,,False,v4_t0_anchored_30s_horizon
