event_id,race_id,year,circuit,attacker,target,target_number,event_start_time,event_end_time,event_duration_s,in_band_duration_s,horizon_end_time,horizon_s_effective,event_start_lap,n_samples_in_episode,gap_at_start_m,gap_at_start_s_crude_audit,gap_min_in_episode_m,attacker_speed_at_start_kmh,target_speed_same_time_kmh_audit,relative_speed_same_time_kmh_audit,closing_speed_v1_kmh_audit,closing_speed_v1_window_s_audit,closing_speed_v1_available_audit,attacker_position,target_position,track_distance_at_start_m,zone_id,distance_to_next_corner_m,distance_to_next_straight_m,compound,tyre_age,stint,EstimatedEnergyIndex,LookaheadDeployProxy,LookaheadHarvestProxy,LookaheadCoveredM,lookahead_truncated,TrackStatus,freeze_flag,event_type,overtake_success,actual_swap_delay_s,pass_after_horizon,attacker_PositionChange_audit,target_speed_at_attacker_position_kmh,relative_speed_same_position_kmh,spatial_time_gap_s,spatial_alignment_ok,spatial_alignment_lag_raw_s,closing_speed_at_start_kmh,closing_speed_n_samples,closing_speed_available,closing_speed_window_s,zone_type,track_position_frac,circuit_length_m,corner_count,longest_straight_m,n_long_straights_over_500m,pair_id,cluster_id,reciprocal_event_id,window_crosses_start_finish,detector_version
belgium_2026_R_00189,belgium_2026_R,2026,Belgian Grand Prix,GAS,COL,43,2026-07-19 13:21:42.039,2026-07-19 13:22:26.839,44.8,44.8,2026-07-19 13:22:12.039,30.0,9,160,49.97277777777779,0.7558907563025212,10.250000000000057,238.0,249.0,-11.0,,,False,10.0,9.0,23.555555555555554,straight_01,312.665755271649,372.665755271649,MEDIUM,9.0,1.0,0.9861610893401218,16870.792225331188,75209.09998191154,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,105.84,True,0.0,235.02381667918857,2.9761833208114297,0.741057,True,0.741057,-43.458475797770554,10,True,3.0,straight,0.003331832829845457,7069.849166666669,19,953.4864263418576,2,belgium_2026_R|COL|GAS,belgium_2026_R|L9|belgium_2026_R|COL|GAS,,False,v4_t0_anchored_30s_horizon
belgium_2026_R_00190,belgium_2026_R,2026,Belgian Grand Prix,BEA,HUL,27,2026-07-19 13:21:42.039,2026-07-19 13:21:45.879,3.84,3.84,2026-07-19 13:22:12.039,30.0,8,16,45.39805555556086,1.9690722891568566,45.39805555556086,83.0,135.0,-52.0,,,False,15.0,13.0,6767.193888888887,straight_15,,,HARD,7.0,2.0,0.8820258654297128,10724.390566076803,87.79628372271637,302.6552777777815,True,12,False,INVALID,,,False,0.0,80.45442176870407,2.5455782312959343,1.52819,True,1.52819,-13.074184896634375,10,True,3.0,straight,0.9571907022847449,7069.849166666669,19,953.4864263418576,2,belgium_2026_R|BEA|HUL,belgium_2026_R|L8|belgium_2026_R|BEA|HUL,,True,v4_t0_anchored_30s_horizon
belgium_2026_R_00191,belgium_2026_R,2026,Belgian Grand Prix,HUL,ALB,23,2026-07-19 13:21:43.279,2026-07-19 13:23:25.119,101.84,99.599,2026-07-19 13:22:13.279,30.0,8,369,10.098055555548854,0.1965027027025723,10.098055555548854,185.0,208.0,-23.0,-24.064516129027975,1.24,True,13.0,12.0,6870.996111111116,straight_15,,,MEDIUM,8.0,1.0,0.991951651631809,7046.227142291293,57.68463518254906,198.8530555555526,True,12,False,INVALID,,102.24,True,0.0,202.66583104395974,-17.66583104395974,0.165951,True,0.165951,-25.629916984827425,11,True,3.0,straight,0.9718730837295488,7069.849166666669,19,953.4864263418576,2,belgium_2026_R|ALB|HUL,belgium_2026_R|L8|belgium_2026_R|ALB|HUL,belgium_2026_R_00183,True,v4_t0_anchored_30s_horizon
belgium_2026_R_00192,belgium_2026_R,2026,Belgian Grand Prix,COL,NOR,1,2026-07-19 13:21:43.559,2026-07-19 13:21:51.919,8.36,8.36,2026-07-19 13:22:13.559,30.0,9,34,99.45583333333332,1.346018796992481,36.75416666666655,266.0,211.0,55.0,7.70833333333334,1.92,True,9.0,7.0,183.90444444444444,straight_01,152.3168663827601,212.3168663827601,MEDIUM,9.0,1.0,0.9674573875422999,15169.801451764682,75164.12855426168,399.99999999999994,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,260.69507633587784,5.304923664122157,1.4504920000000001,True,1.4504920000000001,8.962418065397983,11,True,3.0,straight,0.026012499009388727,7069.849166666669,19,953.4864263418576,2,belgium_2026_R|COL|NOR,belgium_2026_R|L9|belgium_2026_R|COL|NOR,,False,v4_t0_anchored_30s_horizon
belgium_2026_R_00193,belgium_2026_R,2026,Belgian Grand Prix,PER,OCO,31,2026-07-19 13:21:45.358,2026-07-19 13:21:53.759,8.401,8.401,2026-07-19 13:22:15.358,30.0,8,34,96.91333333332932,1.368188235294061,50.23416666666253,255.0,134.0,121.0,70.1862145636498,1.799,True,18.0,17.0,6567.944444444449,brake_T18,52.54017183214637,177.58776707383095,SOFT,7.0,2.0,0.9378431831505093,9872.57091599284,55298.37056248962,400.0,False,12,False,INVALID,,,False,0.0,259.81203063240997,-4.8120306324099715,1.790407,True,1.790407,45.57491839316945,12,True,3.0,brake,0.9290077184972164,7069.849166666669,19,953.4864263418576,2,belgium_2026_R|OCO|PER,belgium_2026_R|L8|belgium_2026_R|OCO|PER,,True,v4_t0_anchored_30s_horizon
belgium_2026_R_00194,belgium_2026_R,2026,Belgian Grand Prix,SAI,HUL,27,2026-07-19 13:21:46.159,2026-07-19 13:21:51.919,5.76,5.76,2026-07-19 13:22:16.159,30.0,9,24,72.16055555555555,1.0961097046413502,24.229166666666742,237.0,250.0,-13.0,,,False,14.0,13.0,29.77444444444444,straight_01,306.4468663827601,366.4468663827601,SOFT,9.0,1.0,0.9868609410110056,16804.821873461988,75207.35583317644,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,229.45110452586206,7.548895474137936,1.082564,True,1.082564,-19.026021010592142,12,True,3.0,straight,0.004211468129309845,7069.849166666669,19,953.4864263418576,2,belgium_2026_R|HUL|SAI,belgium_2026_R|L9|belgium_2026_R|HUL|SAI,,False,v4_t0_anchored_30s_horizon
belgium_2026_R_00195,belgium_2026_R,2026,Belgian Grand Prix,BEA,SAI,55,2026-07-19 13:21:46.319,2026-07-19 13:21:51.919,5.6,3.92,2026-07-19 13:22:16.319,30.0,9,17,14.146388888888886,0.22238864628820956,10.590833333333308,229.0,242.0,-13.0,,,False,15.0,14.0,26.417777777777772,straight_01,309.8035330494268,369.8035330494268,HARD,8.0,2.0,0.8776603233665756,16840.429597778024,75208.29724345493,400.0,False,1,False,ON_TRACK_PASS,1.0,5.84,False,0.0,235.54321880650994,-6.543218806509941,0.210987,True,0.210987,-11.578396840377088,12,True,3.0,straight,0.003736681951056867,7069.849166666669,19,953.4864263418576,2,belgium_2026_R|BEA|SAI,belgium_2026_R|L9|belgium_2026_R|BEA|SAI,belgium_2026_R_00181,False,v4_t0_anchored_30s_horizon
belgium_2026_R_00196,belgium_2026_R,2026,Belgian Grand Prix,ALB,BOR,5,2026-07-19 13:21:46.999,2026-07-19 13:21:54.239,7.24,7.24,2026-07-19 13:22:16.999,30.0,9,29,96.52611111111108,1.2870148148148144,35.34833333333336,270.0,184.0,86.0,38.2275936990767,1.841,True,12.0,11.0,208.01999999999998,straight_01,128.20131082720457,188.20131082720457,MEDIUM,9.0,1.0,0.9535964613001657,14913.982170548123,75157.36510881834,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,,False,0.0,243.9288681204569,26.07113187954309,1.572233,True,1.572233,19.443209937344058,13,True,3.0,straight,0.02942354144990598,7069.849166666669,19,953.4864263418576,2,belgium_2026_R|ALB|BOR,belgium_2026_R|L9|belgium_2026_R|ALB|BOR,,False,v4_t0_anchored_30s_horizon
belgium_2026_R_00197,belgium_2026_R,2026,Belgian Grand Prix,BOT,PER,11,2026-07-19 13:21:48.839,2026-07-19 13:21:54.239,5.4,5.4,2026-07-19 13:22:18.839,30.0,8,22,96.50277777778138,1.435578512396748,59.15083333333678,242.0,77.0,165.0,169.9782608695616,1.8399999999999999,True,19.0,18.0,6601.979444444446,brake_T18,18.505171832149244,143.55276707383382,HARD,7.0,2.0,0.9659835009746116,9916.781808904869,39154.01643483777,400.0,False,12,False,INVALID,,,False,-1.0,212.03817204301544,29.961827956984564,2.940381,True,2.940381,155.7515831134515,13,True,3.0,brake,0.9338218240315279,7069.849166666669,19,953.4864263418576,2,belgium_2026_R|BOT|PER,belgium_2026_R|L8|belgium_2026_R|BOT|PER,,True,v4_t0_anchored_30s_horizon
belgium_2026_R_00198,belgium_2026_R,2026,Belgian Grand Prix,STR,BOT,77,2026-07-19 13:21:51.919,2026-07-19 13:21:56.519,4.6,4.6,2026-07-19 13:22:21.919,30.0,8,17,96.73777777778196,1.9455642458101399,77.62666666667246,179.0,77.0,102.0,144.63478260869638,1.8399999999999999,True,20.0,19.0,6612.090277777775,brake_T18,8.394338498820616,133.4419337405052,HARD,8.0,1.0,0.9535154235746897,9929.91561145375,34357.986646122095,400.0,False,12,False,INVALID,,,False,1.0,218.03101604279348,-39.03101604279348,2.912732,True,2.912732,142.7089502291686,12,True,3.0,brake,0.9352519582670643,7069.849166666669,19,953.4864263418576,2,belgium_2026_R|BOT|STR,belgium_2026_R|L8|belgium_2026_R|BOT|STR,,True,v4_t0_anchored_30s_horizon
