event_id,race_id,year,circuit,attacker,target,target_number,event_start_time,event_end_time,event_duration_s,in_band_duration_s,outcome_window_end,outcome_window_s,event_start_lap,n_samples_in_episode,gap_at_start_m,gap_at_start_s_crude_audit,gap_min_in_episode_m,attacker_speed_at_start_kmh,target_speed_same_time_kmh_audit,relative_speed_same_time_kmh_audit,closing_speed_v1_kmh_audit,closing_speed_v1_window_s_audit,closing_speed_v1_available_audit,attacker_position,target_position,track_distance_at_start_m,zone_id,distance_to_next_corner_m,distance_to_next_straight_m,compound,tyre_age,stint,EstimatedEnergyIndex,LookaheadDeployProxy,LookaheadHarvestProxy,LookaheadCoveredM,lookahead_truncated,TrackStatus,freeze_flag,event_type,overtake_success,attacker_PositionChange_audit,target_speed_at_attacker_position_kmh,relative_speed_same_position_kmh,spatial_time_gap_s,spatial_alignment_ok,spatial_alignment_lag_raw_s,closing_speed_at_start_kmh,closing_speed_n_samples,closing_speed_available,closing_speed_window_s,feature_version
australian_gp_2026_R_00097,australian_gp_2026_R,2026,Albert Park,NOR,ANT,12,2026-03-08 04:07:57.812,2026-03-08 04:08:02.453,4.641,4.641,2026-03-08 04:08:32.453,34.641,4,17,91.41527777777776,1.1270376712328765,53.675833333333344,292.0,297.0,-5.0,,,False,7.0,6.0,44.05555555555556,straight_01,279.8281849914517,422.64478100001224,MEDIUM,4.0,1.0,0.9955888280274104,15671.068041007858,99471.73874089945,399.99999999999994,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,0.0,293.6124152542373,-1.6124152542373054,1.111006,True,1.111006,0.9391111104916375,13,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00098,australian_gp_2026_R,2026,Albert Park,STR,PER,11,2026-03-08 04:07:59.492,2026-03-08 04:08:04.492,5.0,5.0,2026-03-08 04:08:34.492,35.0,3,19,11.000277777782683,0.26757432432444367,11.000277777782683,148.0,161.0,-13.0,-14.660000000001125,2.0,True,20.0,18.0,4724.978888888886,brake_T14,10.005461313105116,70.00546131310512,MEDIUM,3.0,1.0,0.9995354204583996,24941.17785544655,111.4573647392019,400.0,False,1,False,UNCERTAIN,,0.0,153.1890527950273,-5.189052795027294,0.24995,True,0.24995,-19.250943000836543,12,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00099,australian_gp_2026_R,2026,Albert Park,BOR,OCO,31,2026-03-08 04:08:02.133,2026-03-08 04:08:08.413,6.28,6.28,2026-03-08 04:08:38.413,36.28,4,26,84.34333333333333,1.0883010752688171,50.74388888888882,279.0,166.0,113.0,,,False,10.0,8.0,237.9938888888889,brake_T1,85.88985165811832,228.70644766667888,MEDIUM,4.0,1.0,0.9956171941792789,15428.803277885294,74899.71783363735,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,0.0,261.3731175390266,17.626882460973377,1.463231,True,1.463231,56.86628503150096,11,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00100,australian_gp_2026_R,2026,Albert Park,STR,BOT,77,2026-03-08 04:08:07.573,2026-03-08 04:09:10.572,62.999,61.88,2026-03-08 04:09:40.572,92.999,4,216,41.14111111111112,0.48719736842105277,10.046944444444534,304.0,298.0,6.0,-79.32704053301774,1.8010000000000002,True,20.0,19.0,21.048888888888897,straight_01,302.83485165811834,445.6514476666789,MEDIUM,4.0,1.0,0.9957111904270732,16455.517657960252,99535.69144262618,399.99999999999994,False,1,False,ON_TRACK_PASS,1.0,0.0,298.0,6.0,0.495718,True,0.495718,-16.232718807587617,12,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00101,australian_gp_2026_R,2026,Albert Park,PER,LAW,30,2026-03-08 04:08:08.853,2026-03-08 04:08:13.653,4.8,4.8,2026-03-08 04:08:43.653,34.8,4,17,95.48777777777778,1.1124789644012947,64.00555555555559,309.0,152.0,157.0,104.44680851063832,1.88,True,18.0,17.0,239.79250000000005,brake_T1,84.09124054700717,226.90783655556774,MEDIUM,4.0,1.0,0.9921304827155758,15537.762898761848,73587.06274009937,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,0.0,289.0,20.0,1.762726,True,1.762726,79.84402961151436,13,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00102,australian_gp_2026_R,2026,Albert Park,HAD,HAM,44,2026-03-08 04:08:08.853,2026-03-08 04:08:12.732,3.879,3.879,2026-03-08 04:08:42.732,33.879,4,14,94.0086111111109,1.6508829268292646,72.5263888888885,205.0,96.0,109.0,144.40425531914926,1.88,True,4.0,3.0,987.799722222222,brake_T3,64.48955205795414,282.37126881995096,MEDIUM,4.0,1.0,0.9876406746830128,8869.800619420941,51490.95744495753,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,0.0,209.0503231763619,-4.0503231763619,2.588424,True,2.588424,142.61573688518556,13,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00103,australian_gp_2026_R,2026,Albert Park,LIN,HAD,6,2026-03-08 04:08:16.053,2026-03-08 04:08:29.692,13.639,13.639,2026-03-08 04:08:59.692,43.639,4,57,48.84944444444454,1.2212361111111136,48.84944444444454,144.0,141.0,3.0,,,False,5.0,4.0,1190.2161111111109,brake_T4,19.954879931062123,79.95487993106212,MEDIUM,4.0,1.0,0.9979729876634664,18967.678535497158,196.70130943013393,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,0.0,140.2682367149759,3.731763285024101,1.2721879999999999,True,1.2721879999999999,-21.444153577659094,11,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00104,australian_gp_2026_R,2026,Albert Park,NOR,GAS,10,2026-03-08 04:08:18.612,2026-03-08 04:08:26.013,7.401,5.6,2026-03-08 04:08:56.013,37.401,4,25,49.36305555555555,1.2340763888888886,10.44972222222259,144.0,102.0,42.0,,,False,7.0,9.0,1210.1122222222225,brake_T4,0.05876881995050098,60.0587688199505,MEDIUM,4.0,1.0,0.9997159831061444,19965.660812484977,151.3345156130522,400.0,False,1,False,ON_TRACK_PASS,1.0,0.0,89.0,55.0,1.770561,True,1.770561,31.643092698223434,12,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00105,australian_gp_2026_R,2026,Albert Park,ANT,LIN,41,2026-03-08 04:08:18.612,2026-03-08 04:08:58.973,40.361,40.361,2026-03-08 04:09:28.973,70.361,4,156,34.71749999999929,0.8063419354838545,22.779166666665787,155.0,173.0,-18.0,,,False,6.0,5.0,1261.133888888889,corner_T4,144.0154966659709,9.037102153283968,MEDIUM,4.0,1.0,0.9985361899713214,22259.40302586354,146.6945296240291,400.0,False,1,False,UNCERTAIN,,0.0,150.6203703703706,4.379629629629392,0.754222,True,0.754222,7.050251567272485,12,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00106,australian_gp_2026_R,2026,Albert Park,GAS,ANT,12,2026-03-08 04:08:19.372,2026-03-08 04:08:26.013,6.641,6.641,2026-03-08 04:08:56.013,36.641,4,30,12.488611111111368,0.3211357142857209,12.488611111111368,140.0,184.0,-44.0,-51.31578947368493,0.76,True,9.0,6.0,1286.028888888889,brake_T5,119.1204966659709,179.1204966659709,MEDIUM,4.0,1.0,0.9920530277691092,23068.731040360573,150.22235151340917,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,0.0,177.98533707865153,-37.985337078651526,0.240325,True,0.240325,-53.42576009996259,12,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00107,australian_gp_2026_R,2026,Albert Park,OCO,GAS,10,2026-03-08 04:08:32.132,2026-03-08 04:08:44.692,12.56,10.041,2026-03-08 04:09:14.692,42.56,4,36,40.18666666666809,0.6345263157894961,10.369444444443616,228.0,199.0,29.0,,,False,8.0,9.0,1973.0327777777768,corner_T7,154.17335664240295,214.17335664240295,MEDIUM,4.0,1.0,0.9990560063637478,31009.53408662577,260.73201963868263,399.9999999999998,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,0.0,188.2789473684208,39.7210526315792,0.737684,True,0.737684,4.113314808537245,13,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00108,australian_gp_2026_R,2026,Albert Park,GAS,NOR,1,2026-03-08 04:08:33.493,2026-03-08 04:08:44.692,11.199,9.44,2026-03-08 04:09:14.692,41.199,4,35,11.209444444445126,0.16404065040651405,10.250555555557185,246.0,265.0,-19.0,-25.83100661278508,1.361,True,9.0,7.0,2100.704444444445,brake_T8,26.501689975734735,86.50168997573473,MEDIUM,4.0,1.0,0.9908569407155312,32697.922419160503,439.8672119834045,400.0,False,1,False,ON_TRACK_PASS,1.0,0.0,260.73035040431273,-14.73035040431273,0.149437,True,0.149437,-34.84701449290065,12,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00109,australian_gp_2026_R,2026,Albert Park,HAM,RUS,63,2026-03-08 04:08:39.173,2026-03-08 04:09:56.813,77.64,77.64,2026-03-08 04:10:26.813,107.64,4,287,95.93611111111022,1.0759190031152548,10.213055555552272,321.0,257.0,64.0,37.4923339011919,1.7610000000000001,True,3.0,2.0,3087.920833333333,straight_05,161.24099097549106,325.7277418221679,MEDIUM,4.0,1.0,0.981330214851164,15163.43467016266,72146.72936152761,400.0,False,1,False,UNCERTAIN,,0.0,296.4805067567567,24.51949324324329,1.24905,True,1.24905,29.474344363429246,10,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00110,australian_gp_2026_R,2026,Albert Park,SAI,ALB,23,2026-03-08 04:08:46.133,2026-03-08 04:08:54.093,7.96,7.96,2026-03-08 04:09:24.093,37.96,4,32,79.8019444444426,0.8977718749999792,30.99416666666548,320.0,327.0,-7.0,,,False,15.0,14.0,2667.836111111112,straight_05,581.325713197712,745.8124640443889,SOFT,4.0,1.0,0.993234768999714,33375.17958748221,561.2371077207505,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,0.0,325.9956617002631,-5.995661700263099,0.881607,True,0.881607,-8.136844785882383,12,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00111,australian_gp_2026_R,2026,Albert Park,VER,ALO,14,2026-03-08 04:08:46.133,2026-03-08 04:09:40.533,54.4,52.24,2026-03-08 04:10:10.533,84.4,4,138,29.032777777777483,0.3129281437125717,10.07111111111226,334.0,314.0,20.0,,,False,13.0,12.0,2748.0880555555564,straight_05,501.0737687532678,665.5605195999447,HARD,4.0,1.0,0.9907479230353194,32110.009937612318,10624.167407139532,400.0,False,1,False,ON_TRACK_PASS,1.0,-1.0,314.4929809550971,19.507019044902904,0.339089,True,0.339089,14.655249829398173,12,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00112,australian_gp_2026_R,2026,Albert Park,BEA,BOR,5,2026-03-08 04:08:47.133,2026-03-08 04:11:11.973,144.84,138.8,2026-03-08 04:11:41.973,174.84,4,530,98.9272222222212,1.0958092307692195,10.192777777778131,325.0,305.0,20.0,20.254651780967144,1.881,True,11.0,10.0,2968.4652777777774,straight_05,280.6965465310468,445.18329737772365,MEDIUM,4.0,1.0,0.9910142932658568,18211.25694310908,72021.84979708029,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,0.0,308.3567318132465,16.643268186753517,1.162807,True,1.162807,20.13496922278656,11,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00113,australian_gp_2026_R,2026,Albert Park,ALB,VER,3,2026-03-08 04:08:49.812,2026-03-08 04:09:04.652,14.84,14.84,2026-03-08 04:09:34.652,44.84,4,60,10.760000000002035,0.12912000000002444,10.104444444446472,300.0,329.0,-29.0,-13.11205602801467,1.999,True,14.0,13.0,3074.7316666666657,straight_05,174.43015764215852,338.91690848883536,MEDIUM,4.0,1.0,0.9914240354334868,15328.523854495088,72122.64208010951,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,1.0,328.2698687959142,-28.269868795914192,0.116455,True,0.116455,-9.226955878138877,12,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00114,australian_gp_2026_R,2026,Albert Park,ALO,BEA,87,2026-03-08 04:08:50.732,2026-03-08 04:08:54.093,3.361,3.361,2026-03-08 04:09:24.093,33.361,4,15,98.14249999999856,1.2618321428571244,90.5647222222201,280.0,216.0,64.0,22.260847371108152,1.959,True,12.0,11.0,3164.0458333333345,brake_T9,85.1159909754897,249.60274182216654,SOFT,4.0,1.0,0.9894387405293008,16542.48167845718,53738.1989858711,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,0.0,296.0708191126275,-16.070819112627476,1.361832,True,1.361832,10.29660931224533,13,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00115,australian_gp_2026_R,2026,Albert Park,LAW,SAI,55,2026-03-08 04:08:54.373,2026-03-08 04:08:57.812,3.439,3.439,2026-03-08 04:09:27.812,33.439,4,13,79.4108333333329,1.3174147465437716,76.48861111111091,217.0,182.0,35.0,,,False,17.0,15.0,3231.9302777777784,brake_T9,17.23154653104575,181.7182973777226,MEDIUM,4.0,1.0,0.9933776608106404,20230.669789724376,17768.543489908632,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,0.0,209.9155339805818,7.084466019418187,1.51831,True,1.51831,77.11573055865834,13,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00116,australian_gp_2026_R,2026,Albert Park,COL,ALB,23,2026-03-08 04:08:54.373,2026-03-08 04:08:57.812,3.439,3.439,2026-03-08 04:09:27.812,33.439,4,13,27.05277777777701,0.4367264573990908,14.77499999999918,223.0,165.0,58.0,,,False,16.0,14.0,3314.4691666666663,brake_T10,39.179408488834724,99.17940848883472,HARD,4.0,1.0,0.9932779315563408,24804.49883964179,1120.7696023076305,400.0,False,1,False,ON_TRACK_PASS,1.0,0.0,169.17499999999993,53.825000000000074,0.581,True,0.581,104.96561203683602,13,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00117,australian_gp_2026_R,2026,Albert Park,LAW,COL,43,2026-03-08 04:08:58.132,2026-03-08 04:09:04.092,5.96,5.96,2026-03-08 04:09:34.092,35.96,4,27,81.81972222222112,1.3328099547511132,81.81972222222112,221.0,213.0,8.0,,,False,17.0,16.0,3446.240555555557,straight_06,611.5248847727325,671.5248847727335,MEDIUM,4.0,1.0,0.9926746303933256,28368.367906205833,1291.7542670491134,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,0.0,199.98565830721057,21.01434169278943,1.400915,True,1.400915,1.6433779785532794,10,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00118,australian_gp_2026_R,2026,Albert Park,BOR,OCO,31,2026-03-08 04:09:00.213,2026-03-08 04:09:25.092,24.879,24.879,2026-03-08 04:09:55.092,54.879,4,97,93.44944444444354,1.2368308823529293,29.897500000004584,272.0,113.0,159.0,134.29052876234542,1.721,True,10.0,8.0,3982.92722222222,brake_T11,74.83821810606969,134.8382181060706,MEDIUM,4.0,1.0,0.987853403758743,9209.60695041507,63083.743671094555,400.0,False,1,False,UNCERTAIN,,0.0,252.2360692771076,19.76393072289241,2.115518,True,2.115518,104.44402389860856,11,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00119,australian_gp_2026_R,2026,Albert Park,NOR,GAS,10,2026-03-08 04:09:02.093,2026-03-08 04:09:09.773,7.68,7.68,2026-03-08 04:09:39.773,37.68,4,30,49.993611111105565,1.36346212121197,15.309722222216806,132.0,102.0,30.0,,,False,7.0,9.0,4147.552777777778,straight_07,181.54004647893635,241.54004647893635,MEDIUM,4.0,1.0,0.9949378874083218,12389.461559448282,34622.7878076196,400.0,False,1,False,ON_TRACK_PASS,1.0,0.0,122.66859243697081,9.331407563029188,1.677394,True,1.677394,-6.309370729092679,14,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00120,australian_gp_2026_R,2026,Albert Park,GAS,ANT,12,2026-03-08 04:09:02.493,2026-03-08 04:09:09.773,7.28,6.96,2026-03-08 04:09:39.773,37.28,4,27,13.044166666672028,0.4430094339624463,13.044166666672028,106.0,187.0,-81.0,-80.19999999999528,0.4,True,9.0,6.0,4209.35555555555,brake_T12,119.73726870116388,179.73726870116388,MEDIUM,4.0,1.0,0.9919953304133098,11027.969989413266,46478.155674667956,400.0,False,1,False,ON_TRACK_PASS,1.0,0.0,180.90759668508147,-74.90759668508147,0.247392,True,0.247392,-34.52049613879761,15,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00121,australian_gp_2026_R,2026,Albert Park,NOR,ANT,12,2026-03-08 04:09:10.012,2026-03-08 04:09:14.053,4.041,4.041,2026-03-08 04:09:44.053,34.041,4,16,27.08277777777585,0.722207407407356,19.616111111109603,135.0,104.0,31.0,,,False,7.0,6.0,4554.697222222224,brake_T13,23.799988820436738,240.28712797976732,MEDIUM,4.0,1.0,0.9957931989260718,15500.873385626892,11971.419186253866,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,0.0,112.91757575757033,22.082424242429667,0.922763,True,0.922763,45.969876965545204,12,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00122,australian_gp_2026_R,2026,Albert Park,STR,PER,11,2026-03-08 04:09:10.812,2026-03-08 04:09:14.653,3.841,3.841,2026-03-08 04:09:44.653,33.841,4,15,60.81027777777808,1.4215389610389682,55.78805555555618,154.0,104.0,50.0,,,False,20.0,18.0,4026.038333333333,brake_T11,31.727106994956557,91.72710699495747,MEDIUM,4.0,1.0,0.9914463277274608,10824.728367094125,36076.2326433407,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,0.0,157.10722610722698,-3.1072261072269782,1.87816,True,1.87816,108.9594705486369,13,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00123,australian_gp_2026_R,2026,Albert Park,BOT,PER,11,2026-03-08 04:09:14.893,2026-03-08 04:09:21.213,6.32,6.32,2026-03-08 04:09:51.213,36.32,4,20,98.9902777777761,2.1729573170731338,72.54777777777872,164.0,200.0,-36.0,,,False,19.0,18.0,4164.490000000002,straight_07,164.60282425671267,224.60282425671267,HARD,4.0,1.0,0.9963028854620124,12107.585093838326,40058.52987270373,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,0.0,161.22408477842131,2.7759152215786855,1.913277,True,1.913277,-48.318166611107486,11,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00124,australian_gp_2026_R,2026,Albert Park,COL,VER,3,2026-03-08 04:09:16.493,2026-03-08 04:09:20.173,3.68,3.68,2026-03-08 04:09:50.173,33.68,4,13,47.75583333333452,1.0950382165605368,32.55777777777894,157.0,115.0,42.0,,,False,16.0,13.0,4542.866388888888,brake_T13,35.6308221537729,252.11796131310348,HARD,4.0,1.0,0.9975243706653276,14870.909519887888,15818.437196578989,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,0.0,173.69378881987993,-16.693788819879927,1.286937,True,1.286937,9.492279411764665,11,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00125,australian_gp_2026_R,2026,Albert Park,OCO,GAS,10,2026-03-08 04:09:18.733,2026-03-08 04:09:23.412,4.679,4.679,2026-03-08 04:09:53.412,34.679,4,21,59.958055555551255,1.0738756218904704,59.33583333332899,201.0,182.0,19.0,,,False,8.0,9.0,4839.015000000001,straight_09,,,MEDIUM,4.0,1.0,0.9989620702887312,27792.60131091315,95.91419059177096,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,0.0,154.53861464968267,46.46138535031733,1.2779099999999999,True,1.2779099999999999,8.339470499958226,11,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00126,australian_gp_2026_R,2026,Albert Park,PER,LAW,30,2026-03-08 04:09:19.013,2026-03-08 04:09:24.252,5.239,5.239,2026-03-08 04:09:54.252,35.239,4,22,92.73138888888934,1.694583756345186,63.72027777777657,197.0,93.0,104.0,81.58388577256561,1.9609999999999999,True,18.0,17.0,4476.707777777778,brake_T13,101.78943326488297,318.27657242421355,MEDIUM,4.0,1.0,0.9971693602062488,11348.120107409046,37331.154121208856,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,0.0,202.62140962485785,-5.621409624857847,2.618433,True,2.618433,68.46112417161802,11,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00127,australian_gp_2026_R,2026,Albert Park,GAS,NOR,1,2026-03-08 04:09:19.413,2026-03-08 04:09:23.892,4.479,4.479,2026-03-08 04:09:53.892,34.479,4,19,10.001388888894326,0.17310096153855564,10.001388888894326,208.0,244.0,-36.0,-52.294117647058606,0.68,True,9.0,7.0,4935.041944444442,straight_09,,,MEDIUM,4.0,1.0,0.9928190864401568,27792.60131091315,95.91419059177096,400.0,False,1,False,UNCERTAIN,,0.0,244.0,-36.0,0.144475,True,0.144475,-45.88114809471706,13,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00128,australian_gp_2026_R,2026,Albert Park,BOT,STR,18,2026-03-08 04:09:22.093,2026-03-08 04:09:33.013,10.92,8.039,2026-03-08 04:10:03.013,40.92,4,30,12.348333333333358,0.38322413793103527,10.548055555556855,116.0,200.0,-84.0,-54.58823529412256,0.68,True,19.0,20.0,4523.362222222221,brake_T13,55.1349888204395,271.6221279797701,HARD,4.0,1.0,0.9979122657858892,13832.358820612135,22160.583884727024,400.0,False,1,False,ON_TRACK_PASS,1.0,0.0,198.7162,-82.71619999999999,0.22419,True,0.22419,-18.80600198823506,13,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00129,australian_gp_2026_R,2026,Albert Park,OCO,NOR,1,2026-03-08 04:09:24.252,2026-03-08 04:09:49.493,25.241,25.241,2026-03-08 04:10:19.493,55.241,5,92,61.75666666666665,0.7855971731448761,30.524444444444494,283.0,289.0,-6.0,,,False,8.0,7.0,28.985000000000003,straight_01,294.8987405470072,437.7153365555678,MEDIUM,5.0,1.0,0.9959495395714232,16184.92307720673,99513.63106534022,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,0.0,287.1581886574074,-4.158188657407379,0.764069,True,0.764069,-23.122441092824804,13,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00130,australian_gp_2026_R,2026,Albert Park,LIN,ANT,12,2026-03-08 04:09:24.452,2026-03-08 04:09:36.133,11.681,10.241,2026-03-08 04:10:06.133,41.681,5,19,10.226388888888865,0.14904858299595106,10.08749999999975,247.0,282.0,-35.0,-24.37526804860614,1.399,True,6.0,5.0,242.6830555555556,brake_T1,81.20068499145162,224.0172810000122,MEDIUM,5.0,1.0,0.9908272512886608,15712.872368235428,71477.48916429153,400.0,False,1,False,ON_TRACK_PASS,1.0,1.0,293.5452127659574,-46.54521276595739,0.12828,True,0.12828,-22.54935729847943,13,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00131,australian_gp_2026_R,2026,Albert Park,COL,SAI,55,2026-03-08 04:09:24.932,2026-03-08 04:10:18.973,54.041,54.041,2026-03-08 04:10:48.973,84.041,4,175,10.642499999999018,0.19349999999998213,10.087499999998954,198.0,216.0,-18.0,-17.46886641830886,1.879,True,16.0,15.0,4843.130833333333,straight_09,,,HARD,4.0,1.0,0.9984322591817294,27792.60131091315,95.91419059177096,400.0,False,1,False,ON_TRACK_PASS,1.0,0.0,208.60827546296318,-10.608275462963178,0.168953,True,0.168953,-15.318077978357174,12,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00132,australian_gp_2026_R,2026,Albert Park,NOR,LIN,41,2026-03-08 04:09:26.173,2026-03-08 04:09:34.013,7.84,7.84,2026-03-08 04:10:04.013,37.84,5,31,96.76888888888892,1.2667927272727277,67.1466666666667,275.0,226.0,49.0,78.2587194169703,1.921,True,7.0,6.0,243.0358333333333,brake_T1,80.84790721367392,223.6645032222345,MEDIUM,5.0,1.0,0.9922398362835791,15734.243598893841,71220.0263119683,400.00000000000006,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,0.0,246.66171993911726,28.338280060882738,1.7151999999999998,True,1.7151999999999998,53.836833371441216,11,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00133,australian_gp_2026_R,2026,Albert Park,BOR,GAS,10,2026-03-08 04:09:26.893,2026-03-08 04:09:39.253,12.36,12.36,2026-03-08 04:10:09.253,42.36,5,46,97.95805555555556,1.1638580858085807,37.66194444444449,303.0,,,7.733333333333264,1.2,True,10.0,,136.88694444444442,straight_01,186.9967961025628,329.81339211112333,MEDIUM,5.0,1.0,0.9912371730073504,14112.822302132481,99605.79692862146,400.0,False,1,False,INVALID,,0.0,,,,False,,,0,False,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00134,australian_gp_2026_R,2026,Albert Park,ALO,BEA,87,2026-03-08 04:09:30.892,2026-03-08 04:09:35.053,4.161,4.161,2026-03-08 04:10:05.053,34.161,5,17,94.27527777777776,1.174363321799308,62.06305555555571,289.0,148.0,141.0,130.7962466487936,1.119,True,14.0,11.0,241.3805555555556,brake_T1,82.50318499145163,225.3197810000122,SOFT,5.0,1.0,0.9892702120128976,15633.96709220606,72428.0744513339,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,2.0,258.81125,30.188750000000027,1.9031500000000001,True,1.9031500000000001,85.79407449353539,10,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00135,australian_gp_2026_R,2026,Albert Park,LIN,HAD,6,2026-03-08 04:09:36.413,2026-03-08 04:09:40.733,4.32,4.32,2026-03-08 04:10:10.733,34.32,5,17,94.40027777777745,1.446131914893612,65.78166666666652,235.0,102.0,133.0,,,False,6.0,4.0,982.7375000000002,brake_T3,69.551774280176,287.4334910421728,MEDIUM,5.0,1.0,0.9940344503790144,8617.646173272466,55041.61096664086,400.0,False,1,False,CLOSE_INTERACTION_NO_PASS,0.0,1.0,246.0298611111105,-11.029861111110506,2.336681,True,2.336681,121.75116000368853,11,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00136,australian_gp_2026_R,2026,Albert Park,ALB,ALO,14,2026-03-08 04:09:40.733,2026-03-08 04:10:17.812,37.079,35.96,2026-03-08 04:10:47.812,67.079,5,139,79.0583333333334,1.009255319148937,10.408333333335122,282.0,263.0,19.0,,,False,13.0,14.0,739.4702777777776,straight_02,312.8189965023986,530.7007132643954,MEDIUM,5.0,1.0,0.997247797644159,13572.682559178635,91296.8240686781,399.9999999999999,False,1,False,ON_TRACK_PASS,1.0,-1.0,260.9522900763359,21.047709923664115,1.058671,True,1.058671,-0.1448880159919857,12,True,3.0,v3_continuous_distance_detector_plus_v2_speed
australian_gp_2026_R_00137,australian_gp_2026_R,2026,Albert Park,ANT,GAS,10,2026-03-08 04:09:41.453,2026-03-08 04:09:48.213,6.76,5.96,2026-03-08 04:10:18.213,36.76,5,24,27.294999999999163,0.7860959999999759,15.549999999999956,125.0,,,,,False,5.0,,1146.819166666667,brake_T4,63.35182437550611,123.35182437550611,MEDIUM,5.0,1.0,0.9997051924164028,16790.902320833156,295.6543269272523,400.0,False,1,False,INVALID,,-1.0,,,,False,,,0,False,3.0,v3_continuous_distance_detector_plus_v2_speed
