Driver,DriverNumber,LapNumber,Position,PositionChange,LapTimeSeconds,LapTimeDelta,EstimatedEnergyIndex,LookaheadDeployProxy,LookaheadHarvestProxy,LookaheadCoveredM,DriverAhead_end,DistanceToDriverAhead_end,DistanceToDriverAhead_median,n_samples_with_car_ahead,n_car_samples_ahead_extract
ALB,23,14,12.0,0.0,85.379,-26.968999999999998,0.9632382835134952,16532.87910477841,99541.9983786315,400.0,10,286.7313888888857,214.54111111111115,309,310
ALB,23,15,12.0,0.0,85.035,-0.3440000000000083,0.9609786327053012,17056.700244352905,99581.02353763508,400.00000000000006,10,365.499166666672,237.99916666666925,327,328
ALB,23,17,13.0,1.0,85.662,0.6270000000000095,0.963863756101625,16668.839385027513,99553.08261790135,400.0,55,247.94722222221844,163.40847222222283,312,313
ALB,23,18,13.0,0.0,104.028,18.366,0.963863756101625,17114.720053761124,99583.84651843886,400.00000000000006,55,247.5666666666621,174.08124999999995,374,375
ALB,23,19,13.0,0.0,109.476,5.447999999999993,0.963863756101625,16823.941130019455,99565.72737598448,400.0,55,311.2030555555557,179.68388888888956,408,409
ALB,23,20,13.0,0.0,85.041,-24.435,0.9523628243622756,17042.62675733079,99580.33878558036,400.0,55,246.07861111111012,194.583055555554,319,320
ALB,23,21,13.0,0.0,85.065,0.0240000000000009,0.9630443299538328,17213.72556166545,99588.6636774598,400.0,55,230.0769444444468,183.24694444444424,312,313
ALB,23,22,13.0,0.0,85.297,0.2319999999999993,0.9630190956970164,16947.157160423045,99575.69366795306,400.0,55,204.19999999999527,157.23777777777877,303,304
ALB,23,23,13.0,0.0,85.258,-0.0390000000000014,0.9527754864966986,16840.90419946746,99567.11029988083,400.0,55,213.60277777777628,182.63652777777816,304,305
ALB,23,24,13.0,0.0,85.334,0.0760000000000076,0.9627846273228804,16835.46768251427,99566.66708474042,400.0,55,190.16166666666868,145.75541666666578,316,317
ALB,23,25,13.0,0.0,85.569,0.2349999999999994,0.9639720347701574,17024.947202347874,99579.47857861235,400.0,55,144.86111111110586,116.1705555555543,317,318
ALB,23,26,13.0,0.0,85.782,0.2129999999999938,0.962928936399678,16670.392675585565,99553.20925079862,400.0,55,99.69500000000426,83.49097222222213,328,329
ALB,23,27,13.0,0.0,85.734,-0.0480000000000018,0.9633366170289356,16744.581242300384,99559.25751594672,400.0,55,73.1330555555669,69.45347222222381,320,321
ALB,23,28,13.0,0.0,86.642,0.9080000000000013,0.9633187506213244,17039.876604333447,99580.20497560756,400.0,55,65.45222222222128,50.133749999999736,314,315
ALB,23,29,12.0,-1.0,86.614,-0.0279999999999915,0.9621441820254154,17037.491267550035,99580.08891593727,400.0,31,826.037222222225,42.34055555555415,327,328
ALB,23,30,12.0,0.0,86.472,-0.1420000000000101,0.9340587350174148,16389.08607275181,99530.2755698126,400.0,31,951.2986111111112,811.2162499999997,322,323
ALB,23,31,12.0,0.0,86.523,0.0510000000000019,0.9612275409011516,16576.333355268333,99545.5410111477,400.0,31,1017.499444444451,886.6938888888894,311,312
ALB,23,32,12.0,0.0,86.459,-0.0639999999999929,0.9630695545251068,16140.872135831696,99510.0397872598,400.0,31,1078.9500000000023,954.3402777777771,323,324
ALB,23,33,12.0,0.0,110.03,23.571,0.9630695545251068,17154.344707151402,99585.77447437354,400.0,5,1228.859722222227,888.7065277777776,398,399
ALB,23,34,12.0,0.0,90.918,-19.111999999999995,0.9630695545251068,16929.233393030896,99574.31138768516,400.0,63,524.6847222222259,421.3411111111113,335,336
ALB,23,35,12.0,0.0,84.446,-6.472000000000008,0.95450075770995,16486.4982275663,99538.2171512052,400.0,12,309.7094444444483,178.02916666666835,310,311
ALB,23,36,12.0,0.0,84.375,-0.0709999999999979,0.9619825817862696,16948.70061363584,99575.76876538678,400.0,12,365.0161111111056,257.5291666666666,315,316
ALB,23,37,12.0,0.0,85.052,0.6770000000000067,0.9397706771282772,16645.23694557222,99551.15841558436,400.0,12,453.1033333333344,373.8369444444445,313,314
ALB,23,38,12.0,0.0,86.338,1.2859999999999872,0.9634809456667308,17053.3186786776,99580.85900598484,400.0,12,693.7149999999992,504.7777777777783,327,328
ALB,23,39,12.0,0.0,84.858,-1.4799999999999898,0.963675597914846,17127.460558463095,99584.466413619,400.0,16,286.4924999999976,138.3022222222171,317,318
ALB,23,40,12.0,0.0,86.672,1.813999999999993,0.9541647362960544,17197.982338894948,99587.89768363588,400.0,16,448.3511111111102,269.34861111111104,338,339
ALB,23,41,12.0,0.0,84.876,-1.7959999999999925,0.9608206296540748,17002.749538869324,99578.39854097473,400.0,44,299.7488888888911,152.7444444444443,315,316
ALB,23,42,12.0,0.0,84.858,-0.0180000000000006,0.9617558669738284,16069.468126580705,99504.21853474462,400.0,44,424.97666666666646,301.8316666666642,323,324
ALB,23,43,12.0,0.0,84.956,0.0979999999999989,0.9618645634500792,16470.482286507347,99536.91144249008,400.0,44,531.4213888888935,439.4602777777791,311,312
ALB,23,44,12.0,0.0,84.841,-0.1150000000000091,0.9547821070881788,16569.06888052427,99544.94877070744,400.0,44,689.3425000000007,573.0919444444438,314,315
ALB,23,45,12.0,0.0,84.702,-0.1389999999999958,0.9621706697053876,17044.45083840046,99580.42753709294,400.0,44,828.2986111111113,691.7322222222215,304,305
ALB,23,46,12.0,0.0,84.777,0.0750000000000028,0.9558730133154038,16627.061551786217,99549.67665625598,400.0,44,1012.7649999999976,826.8463888888864,311,312
ALB,23,47,12.0,0.0,84.815,0.0379999999999967,0.944311620616859,17199.24516425087,99587.95912699074,400.0,44,1091.2272222222246,955.0936111111132,317,318
ALB,23,48,12.0,0.0,84.773,-0.0420000000000015,0.9603910393202544,17268.58830768386,99591.33304987644,400.0,44,1150.4338888888851,1073.4752777777785,310,311
ALB,23,49,12.0,0.0,84.785,0.0120000000000004,0.9513111071989048,16635.055315389858,99550.32835238584,400.00000000000006,44,1191.81777777778,1161.8436111111137,303,304
ALB,23,50,12.0,0.0,84.856,0.0709999999999979,0.9275053296413174,16922.698207146404,99573.77860293449,400.0,31,1273.454722222229,1278.262916666668,304,305
ALB,23,51,12.0,0.0,84.749,-0.1069999999999993,0.9504724476715166,16858.482902368352,99568.54341364503,400.0,31,1255.0480555555605,1293.0591666666703,307,308
ALB,23,52,12.0,0.0,84.764,0.0150000000000005,0.9515029258362088,16927.471734227252,99574.167767448,400.00000000000006,31,1239.884722222232,1288.1011111111145,316,317
ALB,23,53,12.0,0.0,85.019,0.2550000000000096,0.944516959815832,16626.701642998374,99549.64731448713,400.0,31,1272.656388888885,1321.6786111111069,309,310
ALB,23,54,12.0,0.0,84.861,-0.1580000000000012,0.9501589760599238,16783.5271616584,99562.43260420012,400.0,31,1250.1558333333403,1308.1630555555598,312,313
ALB,23,55,12.0,0.0,84.995,0.1340000000000003,0.9384459311304052,15963.247677747986,99495.55885216632,400.0,31,1255.16444444445,1304.1340277777806,318,319
ALB,23,56,12.0,0.0,86.387,1.391999999999996,0.9510707114012048,16495.107624622826,99538.91903720284,400.0,31,1400.0216666666702,1400.4397222222228,324,325
ALB,23,57,12.0,0.0,86.268,-0.1189999999999997,0.9626477647191042,16909.542593822407,99572.70608406675,400.0,,,217.6377777777789,303,310
ALO,14,1,10.0,,98.271,,0.9680446065815052,17283.209019026875,99592.0444273849,400.0,55,16.002500000004147,10.639583333334826,362,366
ALO,14,2,10.0,0.0,87.598,-10.673000000000002,0.9228831547980574,16329.303328834543,99525.40174757148,400.0,5,12.89527777778494,17.321666666665806,333,334
ALO,14,3,12.0,2.0,88.035,0.4369999999999976,0.948759544932749,16779.435567017674,99562.09903461707,400.0,87,32.871944444445035,27.50833333333253,333,334
ALO,14,4,12.0,0.0,87.424,-0.61099999999999,0.916469427289014,16852.07084317444,99568.02066686792,400.0,87,188.55499999999935,76.80111111111182,333,334
ALO,14,5,14.0,2.0,88.835,1.4109999999999872,0.9086617300828332,16939.96435767891,99575.18623568885,400.0,55,43.10805555555089,42.49472222222539,339,340
ALO,14,6,16.0,2.0,88.763,-0.0719999999999885,0.9088920148277064,16702.45297155514,99555.82298468427,400.0,43,34.89527777778494,34.532083333335976,336,337
ALO,14,7,17.0,1.0,87.876,-0.8870000000000005,0.9297717464766442,16710.63616083659,99556.49012385037,400.0,30,83.54611111111444,34.737499999999045,315,316
ALO,14,8,17.0,0.0,86.792,-1.0840000000000032,0.9290908725575756,16926.23099603759,99574.06661556056,400.0,30,156.7458333333343,89.33972222222292,309,310
ALO,14,9,16.0,-1.0,87.04,0.2480000000000046,0.8770916824249648,16900.45016128746,99571.96481832668,400.0,30,218.55444444444856,132.0081944444458,328,329
ALO,14,10,16.0,0.0,87.475,0.434999999999988,0.8498937567104791,14702.533091574447,99458.01581156765,400.0,30,335.05638888888643,191.8088888888892,321,322
ALO,14,11,17.0,1.0,119.99,32.515,0.8498937567104791,16792.629065477235,99563.17464209204,400.0,30,530.6677777777786,304.3401388888883,440,441
ALO,14,12,16.0,-1.0,122.34,2.3500000000000085,0.8498937567104791,17246.166141919814,99590.24208897572,400.0,30,375.799999999992,325.67944444444174,457,458
ALO,14,14,19.0,3.0,98.828,-23.512,0.8498937567104791,17150.752670583446,99585.59970216417,400.0,23,1081.646388888894,997.4638888888908,370,371
ALO,14,15,19.0,0.0,85.713,-13.115000000000007,0.8085605515216556,16695.95567080621,99555.29328854082,400.0,30,399.4341666666651,329.20430555555527,326,327
ALO,14,16,18.0,-1.0,86.131,0.4180000000000063,0.7391531263626384,15357.956866869574,99446.2121741267,400.0,30,384.97222222222354,348.87666666666667,315,316
ALO,14,17,18.0,0.0,86.376,0.2450000000000045,0.6946397842518885,16394.79725693782,99530.7411773556,400.0,18,195.820555555556,248.0691666666676,319,320
ALO,14,18,18.0,0.0,85.908,-0.4680000000000035,0.6494931752327571,16861.684196323367,99568.8044009577,400.0,18,147.49027777776882,112.47472222221676,327,328
ALO,14,19,18.0,0.0,88.14,2.2319999999999998,0.6000683916566911,16829.254520282062,99566.16055315136,400.0,18,292.0194444444505,126.32250000000174,320,321
ALO,14,20,18.0,0.0,86.641,-1.4989999999999952,0.5626002772167982,16883.676517517262,99570.59733746656,400.0,63,186.66499999999544,89.66499999999928,318,319
ALO,14,21,18.0,0.0,88.082,1.4409999999999883,0.5668363829694012,17004.29299208212,99578.47363840844,400.0,18,354.48277777777093,269.2200000000005,329,330
ANT,12,1,7.0,,96.966,,0.9352796079671593,17283.209019026875,99592.0444273849,400.0,31,2.129444444448381,11.296944444444534,359,362
ANT,12,2,7.0,0.0,87.129,-9.836999999999987,0.9641544059402084,16595.73054467622,99547.1223780599,400.0,1,98.81861111111355,28.238055555556343,328,329
ANT,12,3,6.0,-1.0,85.463,-1.666000000000011,0.9090352320285155,16966.45032558297,99576.6323858745,400.0,41,2.9738888888896327,19.920833333333235,325,326
ANT,12,4,6.0,0.0,85.411,-0.0519999999999925,0.9387470631376112,17069.55300019763,99581.64889444676,400.0,41,21.521666666664714,34.91555555555513,324,325
ANT,12,5,5.0,-1.0,84.499,-0.912000000000006,0.9611106876019904,17272.068093109072,99591.50236045424,400.0,6,141.90527777777788,86.74166666666517,324,325
ANT,12,6,4.0,-1.0,84.024,-0.4749999999999943,0.9393889734498372,17186.013560799372,99587.3153371726,400.0,44,346.4133333333357,86.44361111111152,316,317
ANT,12,7,4.0,0.0,83.835,-0.1890000000000071,0.9003686713797147,17278.718973316933,99591.82596212318,400.0,44,310.6216666666678,238.7375,303,304
ANT,12,8,4.0,0.0,83.683,-0.1519999999999868,0.9030479791971444,17258.457642050795,99590.84013762968,400.0,44,285.3883333333269,244.33722222222195,297,298
ANT,12,9,4.0,0.0,83.908,0.2249999999999943,0.9210679640891726,16620.29905508835,99549.12533986178,400.0,44,87.86138888888854,96.7633333333324,319,320
ANT,12,10,4.0,0.0,84.037,0.1290000000000049,0.9449998301530292,16223.944766835868,99516.81233080813,400.0,44,95.446111111115,80.9519444444445,311,312
ANT,12,11,4.0,0.0,83.89,-0.1470000000000055,0.9449998301530292,16786.330661690008,99562.66116113664,400.0,44,96.4680555555542,71.0213888888893,307,308
ANT,12,12,5.0,1.0,129.682,45.79199999999999,0.9449998301530292,17085.85747868187,99582.44219642835,400.0,41,12.451666666664096,51.963055555553865,475,476
ANT,12,13,5.0,0.0,117.691,-11.990999999999984,0.9449998301530292,17270.945581681586,99591.44774413884,400.00000000000006,41,155.3400000000065,119.86777777778298,447,448
ANT,12,14,5.0,0.0,86.679,-31.012,0.9449998301530292,17182.39346144573,99587.13919955536,400.0,41,155.91055555554976,147.7486111111109,315,316
ANT,12,15,5.0,0.0,83.287,-3.391999999999996,0.9374554339968548,17110.454510336673,99583.63897644024,400.0,41,9.885833333327357,55.27583333333337,321,322
ANT,12,16,4.0,-1.0,83.618,0.3309999999999888,0.9044497970328472,17149.728378905864,99585.54986477632,400.0,63,428.7700000000041,392.88388888888903,306,307
ANT,12,17,4.0,0.0,83.26,-0.3579999999999899,0.8820136006193575,16701.070164107117,99555.71025051962,400.0,63,454.3822222222289,441.74611111111153,299,300
ANT,12,18,4.0,0.0,90.982,7.721999999999994,0.8820136006193575,16636.523364392895,99550.44803591676,400.0,63,370.4505555555497,419.3715277777766,330,331
ANT,12,19,4.0,0.0,115.334,24.352000000000004,0.8820136006193575,17141.60420244943,99585.1545791934,400.0,63,441.09055555554914,421.65180555555185,432,433
ANT,12,20,4.0,0.0,88.479,-26.855000000000004,0.8820136006193575,16863.455326410905,99568.94879334666,400.0,63,422.81361111111255,415.73791666666955,330,331
ANT,12,21,4.0,0.0,82.781,-5.697999999999993,0.8322057302938153,16618.717350678628,99548.99639050908,400.0,63,451.69027777777865,420.8976388888877,306,307
ANT,12,22,4.0,0.0,82.862,0.0809999999999888,0.8239360964233031,16695.860957967303,99555.2855670227,400.0,63,456.83750000000055,440.9922222222229,299,300
ANT,12,23,4.0,0.0,82.582,-0.2800000000000011,0.7714873543967606,16853.463121906352,99568.13417318436,400.0,63,388.748333333333,429.8180555555558,294,295
ANT,12,24,4.0,0.0,83.222,0.6400000000000006,0.7772027611987532,17068.38839459161,99581.5922300195,400.0,63,423.15305555554914,382.4152777777778,302,303
ANT,12,25,3.0,-1.0,84.545,1.3230000000000075,0.8277780606684416,17160.98155596642,99586.09739333852,400.0,63,504.9236111111095,422.5766666666668,310,311
ANT,12,26,3.0,0.0,83.138,-1.4069999999999965,0.7990865612143875,16714.557272367285,99556.80979470078,400.0,63,481.8399999999965,521.6880555555545,310,311
ANT,12,27,3.0,0.0,83.103,-0.0350000000000108,0.7916739433109365,16762.065232362373,99560.68290819276,400.0,63,512.5616666666629,512.6170833333314,312,313
ANT,12,28,2.0,-1.0,83.03,-0.0729999999999932,0.7907889853082267,15793.380201170654,99481.71030940734,400.0,63,501.1666666666652,490.5766666666667,308,309
ANT,12,29,2.0,0.0,82.968,-0.0619999999999976,0.7780067409845363,17224.72617365482,99589.198917351,400.0,63,438.0500000000011,476.44902777777816,308,309
ANT,12,30,2.0,0.0,82.889,-0.0790000000000077,0.7717404280653559,16703.60846818979,99555.9171872054,400.0,63,445.9163888888916,452.3581944444454,314,315
ANT,12,31,2.0,0.0,82.88,-0.0090000000000003,0.7460421533257527,16615.326631045806,99548.71996016018,400.0,63,414.8663888888823,409.17888888889,303,304
ANT,12,32,2.0,0.0,83.239,0.3590000000000088,0.7796678142361024,16724.274809639006,99557.6020224605,400.00000000000006,63,253.58055555555077,266.57083333333185,305,306
ANT,12,33,2.0,0.0,83.017,-0.2220000000000084,0.7623445499002605,16481.052239329223,99537.77316391292,400.00000000000006,63,376.6138888888845,332.34222222222223,310,311
ANT,12,34,2.0,0.0,98.387,15.370000000000005,0.7623445499002605,16881.630720196903,99570.43055267502,400.0,63,370.9088888888955,365.5358333333347,352,353
ANT,12,35,2.0,0.0,83.292,-15.095,0.7657694111045336,16365.161609644234,99528.325114334,400.0,63,426.2027777777767,394.58055555555393,306,307
ANT,12,36,2.0,0.0,82.865,-0.4270000000000067,0.7486201080649598,17170.564997278587,99586.5636801315,400.0,63,440.2844444444426,397.9380555555556,305,306
ANT,12,37,2.0,0.0,82.966,0.100999999999999,0.7096665673483934,17272.320658180255,99591.51464912524,400.0,63,431.1877777777791,423.7733333333331,307,308
ANT,12,38,2.0,0.0,82.989,0.0230000000000103,0.6757880774565745,16732.1170327004,99558.24136416132,400.0,63,450.19222222222015,428.13444444444485,307,308
ANT,12,39,2.0,0.0,82.921,-0.0679999999999978,0.6457479390715074,16929.612244386517,99574.34227375766,400.0,63,434.7724999999973,423.7697222222216,315,316
ANT,12,40,2.0,0.0,82.672,-0.2490000000000094,0.6389248259063157,16819.972662069304,99565.403844375,400.0,63,437.9811111111085,443.28152777777666,308,309
ANT,12,41,2.0,0.0,82.928,0.2560000000000002,0.6440137231907542,16902.66644171785,99572.1455018508,400.0,63,445.3386111111095,439.22416666666703,320,321
ANT,12,42,2.0,0.0,82.942,0.0139999999999957,0.6434136681561804,16696.429235000738,99555.33189613148,400.0,63,429.3083333333334,400.5833333333337,314,315
ANT,12,43,2.0,0.0,83.015,0.0730000000000075,0.6768923997875702,17005.94869643766,99578.5541974737,400.0,63,434.02166666667017,414.0430555555554,313,314
ANT,12,44,2.0,0.0,83.079,0.0639999999999929,0.6911464163169722,16795.896658419482,99563.44103446738,400.0,63,444.0416666666688,418.8186111111113,307,308
ANT,12,45,2.0,0.0,83.123,0.0440000000000111,0.7069911490804028,17220.685132515868,99589.00229861548,400.0,63,427.0822222222168,428.6791666666661,305,306
ANT,12,46,2.0,0.0,83.038,-0.0850000000000079,0.6734855463212371,16916.039894571335,99573.2357802102,400.0,63,406.3555555555531,388.9808333333332,303,304
ANT,12,47,2.0,0.0,83.066,0.0280000000000057,0.6990978585522525,16453.386619084875,99535.51770846834,400.0,63,401.5202777777768,371.59930555555655,306,307
ANT,12,48,2.0,0.0,82.992,-0.073999999999998,0.7252946201590041,17007.23958457927,99578.61700623644,400.0,63,392.6438888888897,380.4668055555544,306,307
ANT,12,49,2.0,0.0,83.245,0.2530000000000001,0.7255115094621124,17132.68023660091,99584.72037948576,400.0,63,420.887500000008,379.8988888888882,305,306
ANT,12,50,2.0,0.0,82.903,-0.3419999999999987,0.7070481978863754,17163.984274034945,99586.2434919823,400.0,63,362.4499999999989,363.181111111111,295,296
ANT,12,51,2.0,0.0,82.625,-0.2780000000000058,0.6625742420170129,16702.13094790286,99555.79673152264,400.0,63,391.75138888888887,378.9369444444437,303,304
ANT,12,52,2.0,0.0,82.558,-0.066999999999993,0.6407949863622288,17020.03621485262,99579.23963223236,400.0,63,374.3172222222247,321.750833333334,303,304
