event_id,race_id,attacker,target,event_start_time,event_start_lap,event_type,reason,gap_at_start_m,duration_s,cum_distance_diff_at_start_m,lapped_at_start,max_gap_jump_m,swap_by_distance,swap_by_driver_ahead,swap_time,swap_delay_s,swap_distance_delay_any_s,swap_ahead_delay_any_s,actual_swap_delay_s,pass_after_horizon,target_speed_at_start_kmh,closing_speed_at_start_kmh,green_at_start,target_retires_in_window,horizon_end,horizon_s_effective,audit_horizon_s,either_in_box_lap_at_start,either_pit_in_window,target_pit_before_outcome
netherlands_2026_R_00433,netherlands_2026_R,HUL,TSU,2026-08-23 14:00:29.766,20,PIT_RELATED,attacker or target on a box lap at t0,20.5872222222215,9.959,-20.939444444447872,False,12.222222222222172,True,True,2026-08-23 14:00:33.845,4.079,4.079,4.079,4.079,False,202.0,-98.9333333333343,False,False,2026-08-23 14:00:59.766,30.0,120.0,True,True,False
netherlands_2026_R_00434,netherlands_2026_R,TSU,SAI,2026-08-23 14:00:30.765,20,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon; the pair did swap 95.4 s after t0, outside it",99.77611111111037,5.601,-99.31972222222248,False,3.4694444444444343,False,False,,,94.64,95.361,95.361,True,122.0,35.087554721701366,True,False,2026-08-23 14:01:00.765,30.0,120.0,False,False,False
netherlands_2026_R_00435,netherlands_2026_R,OCO,PER,2026-08-23 14:00:35.926,20,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",23.519999999999527,32.48,-23.484444444446126,False,7.111111111111313,False,False,,,,,,False,169.0,,True,False,2026-08-23 14:01:05.926,30.0,120.0,False,False,False
netherlands_2026_R_00436,netherlands_2026_R,BOR,TSU,2026-08-23 14:00:40.005,20,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",41.37277777777808,4.6,-41.527222222226555,False,6.300000000000182,False,False,,,,,,False,114.0,,True,False,2026-08-23 14:01:10.005,30.0,120.0,False,False,False
netherlands_2026_R_00437,netherlands_2026_R,COL,OCO,2026-08-23 14:00:40.005,20,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,10.19416666666757,28.401,-10.15083333333314,False,3.1777777777788287,True,True,2026-08-23 14:01:04.645,24.64,24.64,24.64,24.64,False,121.0,-4.999999999999716,True,False,2026-08-23 14:01:10.005,30.0,120.0,False,False,False
netherlands_2026_R_00438,netherlands_2026_R,TSU,HUL,2026-08-23 14:00:40.606,20,PIT_RELATED,attacker or target on a box lap at t0,20.92750000000069,6.359,-20.575277777781594,False,13.400000000000091,True,True,2026-08-23 14:00:47.206,6.6,6.6,6.6,6.6,False,237.0,-109.60066555740839,False,False,2026-08-23 14:01:10.606,30.0,120.0,True,True,False
netherlands_2026_R_00439,netherlands_2026_R,SAI,LIN,2026-08-23 14:00:50.686,20,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,32.44777777777881,7.479,-32.77166666666744,False,7.400000000000091,True,True,2026-08-23 14:00:58.325,7.639,7.639,7.639,7.639,False,136.0,,True,False,2026-08-23 14:01:20.686,30.0,120.0,False,False,False
netherlands_2026_R_00440,netherlands_2026_R,GAS,SAI,2026-08-23 14:00:50.965,20,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,14.004166666664332,7.2,-13.599999999991269,False,8.059999999999945,True,True,2026-08-23 14:00:54.726,3.761,3.761,3.761,3.761,False,222.0,-103.99999999999929,True,False,2026-08-23 14:01:20.965,30.0,120.0,False,False,False
netherlands_2026_R_00441,netherlands_2026_R,NOR,ANT,2026-08-23 14:00:55.966,21,PIT_RELATED,attacker or target on a box lap at t0,96.21249999999918,11.84,-94.09194444444438,False,8.555555555555657,False,False,,,,,,False,115.0,45.354166666668334,False,False,2026-08-23 14:01:25.966,30.0,120.0,True,True,False
netherlands_2026_R_00442,netherlands_2026_R,GAS,LIN,2026-08-23 14:00:58.325,20,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",59.338888888887595,16.121,-59.258611111101345,False,12.34805555555613,False,False,,,,,,False,226.0,,True,False,2026-08-23 14:01:28.325,30.0,120.0,False,False,False
netherlands_2026_R_00443,netherlands_2026_R,LIN,SAI,2026-08-23 14:00:59.485,20,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,10.929444444444016,8.321,-10.605555555550382,False,16.555555555555543,True,True,2026-08-23 14:01:07.406,7.921,7.921,8.761,8.761,False,276.0,-29.31034482759013,True,False,2026-08-23 14:01:29.485,30.0,120.0,False,False,False
netherlands_2026_R_00444,netherlands_2026_R,HAM,LEC,2026-08-23 14:01:02.086,21,PIT_RELATED,attacker or target on a box lap at t0,91.16805555555538,17.079,-91.04083333333256,False,6.666666666666515,False,False,,,43.639,43.799,43.799,True,185.0,34.558563248309014,False,False,2026-08-23 14:01:32.086,30.0,120.0,True,True,False
netherlands_2026_R_00445,netherlands_2026_R,HUL,GAS,2026-08-23 14:01:06.085,21,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon; the pair did swap 40.3 s after t0, outside it",36.73416666666667,34.281,-37.04388888888934,False,11.088888888888903,False,False,,,40.321,40.321,40.321,True,330.0,211.73586793397075,True,False,2026-08-23 14:01:36.085,30.0,120.0,False,False,False
netherlands_2026_R_00446,netherlands_2026_R,COL,PER,2026-08-23 14:01:08.646,20,PIT_RELATED,a pit stop occurred inside the outcome window,68.93249999999807,36.0,-68.85361111110251,False,34.93333333333133,False,False,,,,36.24,,False,212.0,,True,False,2026-08-23 14:01:38.646,30.0,120.0,False,True,False
netherlands_2026_R_00447,netherlands_2026_R,SAI,HUL,2026-08-23 14:01:09.646,21,ON_TRACK_PASS,race-distance ordering and target DriverAhead both show the swap,14.343611111111215,4.48,-14.565277777786832,False,10.755555555555588,True,True,2026-08-23 14:01:14.446,4.8,4.8,4.8,4.8,False,254.0,-155.00000000000057,True,False,2026-08-23 14:01:39.646,30.0,120.0,False,False,False
netherlands_2026_R_00448,netherlands_2026_R,OCO,COL,2026-08-23 14:01:10.326,20,UNCERTAIN,"only one of the two order-change signals fired (distance=True, driver_ahead=False)",12.135277777778356,34.32,-12.17861111111415,False,23.93638888888932,True,False,2026-08-23 14:01:22.006,11.68,11.68,58.92,58.92,True,241.0,-22.428571428574415,True,False,2026-08-23 14:01:40.326,30.0,120.0,False,True,False
netherlands_2026_R_00449,netherlands_2026_R,BOR,TSU,2026-08-23 14:01:14.126,21,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",95.10472222222216,5.399,-95.09833333334245,False,10.311111111111131,False,False,,,,,,False,140.0,107.60130363932656,True,False,2026-08-23 14:01:44.126,30.0,120.0,False,False,False
netherlands_2026_R_00450,netherlands_2026_R,STR,OCO,2026-08-23 14:01:17.806,21,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon",75.02694444444445,51.12,-75.02861111110542,False,9.199999999999989,False,False,,,,,,False,319.0,,True,False,2026-08-23 14:01:47.806,30.0,120.0,False,False,False
netherlands_2026_R_00451,netherlands_2026_R,TSU,SAI,2026-08-23 14:01:21.006,21,CLOSE_INTERACTION_NO_PASS,"valid close battle, no pairwise order change inside the horizon; the pair did swap 45.1 s after t0, outside it",96.18916666666644,3.0,-96.07222222222481,False,6.0,False,False,,,45.12,45.12,45.12,True,120.0,90.24225964149922,True,False,2026-08-23 14:01:51.006,30.0,120.0,False,False,False
